filename,full_path,lf_lsn,usn_usn,confidence_pct,zero_in_nanoseconds,zero_in_nanoseconds_lf,time_reversal_event,basic_info_changed,cross_artifact_validation_score,cross_artifact_detected,has_logfile_evidence,has_usnjrnl_evidence
vault.targetsize-128.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\vault.targetsize-128.png,6294188822.0,998305240.0,99.43083861955216,True,True,True,True,1.0,True,True,True
StoreLogo.scale-150.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\StoreLogo.scale-150.png,6293995646.0,998195080.0,99.43057669465813,True,True,True,True,1.0,True,True,True
logo.contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.contrast-black.png,6294073234.0,998236000.0,99.43057669465813,True,True,True,True,1.0,True,True,True
TileSmall.scale-150.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\TileSmall.scale-150.png,6294012999.0,998204176.0,99.43057669465813,True,True,True,True,1.0,True,True,True
TileSmall.scale-125.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\TileSmall.scale-125.png,6294011502.0,998203728.0,99.43057669465813,True,True,True,True,1.0,True,True,True
logo.targetsize-256.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-256.png,6294104165.0,998254864.0,99.43057669465813,True,True,True,True,1.0,True,True,True
gdoc.targetsize-128.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\gdoc.targetsize-128.png,6294053412.0,998225952.0,99.43057669465813,True,True,True,True,1.0,True,True,True
StoreLogo.scale-400.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\StoreLogo.scale-400.png,6293997384.0,998195984.0,99.43057669465813,True,True,True,True,1.0,True,True,True
StoreLogo.scale-200.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\StoreLogo.scale-200.png,6293996530.0,998195536.0,99.43057669465813,True,True,True,True,1.0,True,True,True
gdoc.targetsize-256.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\gdoc.targetsize-256.png,6294055700.0,998227232.0,99.43057669465813,True,True,True,True,1.0,True,True,True
TileSmall.scale-400.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\TileSmall.scale-400.png,6294014635.0,998205072.0,99.43057669465813,True,True,True,True,1.0,True,True,True
StoreLogo.scale-125.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\StoreLogo.scale-125.png,6293994806.0,998194632.0,99.43057669465813,True,True,True,True,1.0,True,True,True
vault.targetsize-24.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\vault.targetsize-24.png,6294190527.0,998306240.0,99.43057669465813,True,True,True,True,1.0,True,True,True
StoreLogo.scale-100.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\StoreLogo.scale-100.png,6293993992.0,998194184.0,99.43057669465813,True,True,True,True,1.0,True,True,True
vault.targetsize-64.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\vault.targetsize-64.png,6294194437.0,998308032.0,99.43057669465813,True,True,True,True,1.0,True,True,True
vault.targetsize-48.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\vault.targetsize-48.png,6294193599.0,998307584.0,99.43057669465813,True,True,True,True,1.0,True,True,True
vault.targetsize-32.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\vault.targetsize-32.png,6294192769.0,998307136.0,99.43057669465813,True,True,True,True,1.0,True,True,True
TileSmall.scale-200.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\TileSmall.scale-200.png,6294013813.0,998204624.0,99.43057669465813,True,True,True,True,1.0,True,True,True
TileSmall.scale-100.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\TileSmall.scale-100.png,6294010626.0,998203208.0,99.43057669465813,True,True,True,True,1.0,True,True,True
logo.contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.contrast-white.png,6294078313.0,998239056.0,99.43057669465813,True,True,True,True,1.0,True,True,True
paper.targetsize-64.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\paper.targetsize-64.png,6294171735.0,998296304.0,99.43057669465813,True,True,True,True,1.0,True,True,True
paper.targetsize-48.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\paper.targetsize-48.png,6294170913.0,998295856.0,99.43057669465813,True,True,True,True,1.0,True,True,True
paper.targetsize-32.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\paper.targetsize-32.png,6294170091.0,998295408.0,99.43057669465813,True,True,True,True,1.0,True,True,True
paper.targetsize-24.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\paper.targetsize-24.png,6294167834.0,998294512.0,99.43057669465813,True,True,True,True,1.0,True,True,True
paper.targetsize-16.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\paper.targetsize-16.png,6294166997.0,998294064.0,99.43057669465813,True,True,True,True,1.0,True,True,True
vault.targetsize-16.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\vault.targetsize-16.png,6294189660.0,998305792.0,99.43057669465813,True,True,True,True,1.0,True,True,True
api-ms-win-core-interlocked-l1-1-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-core-interlocked-l1-1-0.dll,6293024380.0,996897176.0,99.42970349278116,True,True,True,True,1.0,True,True,True
api-ms-win-core-localization-l1-2-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-core-localization-l1-2-0.dll,6293026965.0,996899176.0,99.42964039885278,True,True,True,True,1.0,True,True,True
PyQt5.QtQuick.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\PyQt5.QtQuick.cp38-win_amd64.pyd,6292921580.0,998103440.0,99.40665338322556,True,True,True,True,1.0,True,True,True
win32security.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\win32security.cp38-win_amd64.pyd,6293966461.0,998179712.0,99.40665338322556,True,True,True,True,1.0,True,True,True
user32_native.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\user32_native.cp38-win_amd64.pyd,6293945974.0,998171456.0,99.40665338322556,True,True,True,True,1.0,True,True,True
_cffi_backend.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\_cffi_backend.cp38-win_amd64.pyd,6293003388.0,998110360.0,99.40665338322556,True,True,True,True,1.0,True,True,True
shcore_native.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\shcore_native.cp38-win_amd64.pyd,6293938455.0,998168512.0,99.40665338322556,True,True,True,True,1.0,True,True,True
fs_api_python.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\fs_api_python.cp38-win_amd64.pyd,6293697607.0,998149000.0,99.40665338322556,True,True,True,True,1.0,True,True,True
api-ms-win-core-errorhandling-l1-1-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-core-errorhandling-l1-1-0.dll,6293019350.0,996890208.0,99.40219081212682,True,True,True,True,1.0,True,True,True
api-ms-win-core-libraryloader-l1-1-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-core-libraryloader-l1-1-0.dll,6293026116.0,996898168.0,99.40219081212682,True,True,True,True,1.0,True,True,True
OneDriveSmallTile.scale-100.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-100.png,6282855665.0,997541944.0,99.3637207707689,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.scale-400.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-400.png,6282860471.0,997545600.0,99.3637207707689,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.scale-200.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-200.png,6282859319.0,997544704.0,99.3637207707689,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.scale-125.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-125.png,6282856888.0,997542840.0,99.3637207707689,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.scale-150.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-150.png,6282858116.0,997543736.0,99.3637207707689,False,False,True,True,1.0,True,True,True
apex._apex.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\apex._apex.cp38-win_amd64.pyd,6293009212.0,998112872.0,99.34297801742696,True,True,True,True,1.0,True,True,True
win32print.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\win32print.cp38-win_amd64.pyd,6293962512.0,998178128.0,99.34297801742696,True,True,True,True,1.0,True,True,True
PyQt5.sip.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\PyQt5.sip.cp38-win_amd64.pyd,6292929330.0,998105584.0,99.34297801742696,True,True,True,True,1.0,True,True,True
win32pipe.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\win32pipe.cp38-win_amd64.pyd,6293961448.0,998177648.0,99.34297801742696,True,True,True,True,1.0,True,True,True
PyQt5.QtGui.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\PyQt5.QtGui.cp38-win_amd64.pyd,6292916826.0,998101952.0,99.34297801742696,True,True,True,True,1.0,True,True,True
PyQt5.QtQml.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\PyQt5.QtQml.cp38-win_amd64.pyd,6292919852.0,998102944.0,99.34297801742696,True,True,True,True,1.0,True,True,True
win32file.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\win32file.cp38-win_amd64.pyd,6293958164.0,998176208.0,99.34297801742696,True,True,True,True,1.0,True,True,True
win32evtlog.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\win32evtlog.cp38-win_amd64.pyd,6293956956.0,998175728.0,99.34297801742696,True,True,True,True,1.0,True,True,True
win32event.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\win32event.cp38-win_amd64.pyd,6293955299.0,998175248.0,99.34297801742696,True,True,True,True,1.0,True,True,True
dropbox_core.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\dropbox_core.dll,6293154107.0,998142960.0,99.33539720014883,True,True,True,True,1.0,True,True,True
Qt5WinExtras.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Qt5WinExtras.dll,6293000799.0,997058232.0,99.33539720014883,True,True,True,True,1.0,True,True,True
dropbox_tprt.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\dropbox_tprt.dll,6293166070.0,998144632.0,99.33539720014883,True,True,True,True,1.0,True,True,True
vcruntime140.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\vcruntime140.dll,6293949700.0,997070056.0,99.33539720014883,True,True,True,True,1.0,True,True,True
pywintypes38.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\pywintypes38.dll,6293930718.0,998167008.0,99.33539720014883,True,True,True,True,1.0,True,True,True
dropbox_crashpad.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\dropbox_crashpad.dll,6293163184.0,998143816.0,99.33524339465392,True,True,True,True,1.0,True,True,True
Qt5QuickWidgets.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Qt5QuickWidgets.dll,6292981514.0,998108352.0,99.33524339465392,True,True,True,True,1.0,True,True,True
default_app.asar,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\resources\default_app.asar,6294709059.0,998545264.0,99.33523688825582,True,True,True,True,1.0,True,True,True
plugins.qmltypes,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\plugins.qmltypes,6294223853.0,997401288.0,99.33523688825582,True,True,True,True,1.0,True,True,True
HueSaturation.qml,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\HueSaturation.qml,6294213615.0,998316736.0,99.33523688825582,True,True,True,True,1.0,True,True,True
resources_qml.rcc,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\resources\resources_qml.rcc,6294872850.0,998558304.0,99.33523688825582,True,True,True,True,1.0,True,True,True
GaussianBlur.qml,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\GaussianBlur.qml,6294212076.0,998316032.0,99.33523688825582,True,True,True,True,1.0,True,True,True
ColorOverlay.qml,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\ColorOverlay.qml,6294204973.0,998312672.0,99.33523688825582,True,True,True,True,1.0,True,True,True
ThresholdMask.qml,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\ThresholdMask.qml,6294222391.0,998320544.0,99.33523688825582,True,True,True,True,1.0,True,True,True
RecursiveBlur.qml,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\RecursiveBlur.qml,6294221576.0,998320160.0,99.33523688825582,True,True,True,True,1.0,True,True,True
DirectionalBlur.qml,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\DirectionalBlur.qml,6294208150.0,998314192.0,99.3352367793683,True,True,True,True,1.0,True,True,True
RectangularGlow.qml,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\RectangularGlow.qml,6294220743.0,998319760.0,99.3352367793683,True,True,True,True,1.0,True,True,True
ConicalGradient.qml,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\ConicalGradient.qml,6294206536.0,998313424.0,99.3352367793683,True,True,True,True,1.0,True,True,True
resources_images.rcc,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\resources\resources_images.rcc,6294871807.0,998557904.0,99.3352367793683,True,True,True,True,1.0,True,True,True
vcruntime140_1.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\vcruntime140_1.dll,6293950702.0,997071080.0,99.33519426685724,True,True,True,True,1.0,True,True,True
d3dcompiler_47.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\d3dcompiler_47.dll,6293074217.0,998139584.0,99.33519426685724,True,True,True,True,1.0,True,True,True
LinearGradient.qml,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\LinearGradient.qml,6294216041.0,998317888.0,99.335187651086,True,True,True,True,1.0,True,True,True
RadialGradient.qml,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\RadialGradient.qml,6294219935.0,998319360.0,99.335187651086,True,True,True,True,1.0,True,True,True
dropbox_sqlite_ext.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\dropbox_sqlite_ext.dll,6293164643.0,998144232.0,99.334471304874,True,True,True,True,1.0,True,True,True
BrightnessContrast.qml,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\QtGraphicalEffects\BrightnessContrast.qml,6294203874.0,998312272.0,99.33446468195646,True,True,True,True,1.0,True,True,True
DropboxUpdateProxy32.exe,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\DropboxUpdateProxy32.exe,6292908223.0,998100176.0,99.3315871151519,True,True,True,True,1.0,True,True,True
msvcp140_codecvt_ids.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\msvcp140_codecvt_ids.dll,6293723692.0,998154464.0,99.3315871151519,True,True,True,True,1.0,True,True,True
msvcp140_atomic_wait.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\msvcp140_atomic_wait.dll,6293722668.0,997037400.0,99.3315871151519,True,True,True,True,1.0,True,True,True
DropboxOfficeAddIn.14.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\DropboxOfficeAddIn.14.dll,6292884266.0,998098768.0,99.3315871151519,True,True,True,True,1.0,True,True,True
resources.pri,\Program Files\Microsoft OneDrive\Resources.pri,6282861853.0,997062400.0,99.32853962620511,False,False,True,True,1.0,True,True,True
Dropbox.exe,\Program Files (x86)\Dropbox\Client_164.4.7914\Dropbox.exe,6292867032.0,998095776.0,99.32703534111769,True,True,True,True,1.0,True,True,True
wininternetcheckapi.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\wininternetcheckapi.cp38-win_amd64.pyd,6293976433.0,998184688.0,99.31859379288571,True,True,True,True,1.0,True,True,True
winrpcserver_native.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\winrpcserver_native.cp38-win_amd64.pyd,6293977449.0,998185232.0,99.31859379288571,True,True,True,True,1.0,True,True,True
logo.targetsize-72_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-72_altform-unplated_contrast-white.png,6294152004.0,998284472.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-80_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-80_altform-unplated_contrast-black.png,6294156265.0,998287320.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-256_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-256_altform-unplated_contrast-white.png,6294107384.0,998256816.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-40_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-40_altform-unplated_contrast-white.png,6294129129.0,998270720.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-16_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-16_altform-unplated_contrast-black.png,6294090946.0,998245576.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-48_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-48_altform-unplated_contrast-black.png,6294133408.0,998273504.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-16_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-16_altform-unplated_contrast-white.png,6294091727.0,998246248.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-80_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-80_altform-unplated_contrast-white.png,6294157147.0,998287992.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-20_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-20_altform-unplated_contrast-black.png,6294095616.0,998249072.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-20_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-20_altform-unplated_contrast-white.png,6294096392.0,998249744.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-24_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-24_altform-unplated_contrast-black.png,6294100887.0,998252544.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-60_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-60_altform-unplated_contrast-black.png,6294139732.0,998276928.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-60_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-60_altform-unplated_contrast-white.png,6294140663.0,998277624.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-24_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-24_altform-unplated_contrast-white.png,6294101802.0,998253216.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-64_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-64_altform-unplated_contrast-black.png,6294144898.0,998280376.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-64_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-64_altform-unplated_contrast-white.png,6294146350.0,998281048.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-256_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-256_altform-unplated_contrast-black.png,6294105863.0,998256016.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-72_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-72_altform-unplated_contrast-black.png,6294151122.0,998283800.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-48_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-48_altform-unplated_contrast-white.png,6294134908.0,998274176.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-96_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-96_altform-unplated_contrast-white.png,6294162930.0,998291544.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-30_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-30_altform-unplated_contrast-black.png,6294112215.0,998259584.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-36_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-36_altform-unplated_contrast-black.png,6294122529.0,998266568.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-32_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-32_altform-unplated_contrast-white.png,6294118231.0,998263688.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-96_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-96_altform-unplated_contrast-black.png,6294162056.0,998290872.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-32_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-32_altform-unplated_contrast-black.png,6294117365.0,998263016.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-40_altform-unplated_contrast-black.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-40_altform-unplated_contrast-black.png,6294128268.0,998270048.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-30_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-30_altform-unplated_contrast-white.png,6294113081.0,998260256.0,99.29579189285455,True,True,True,True,1.0,True,True,True
logo.targetsize-36_altform-unplated_contrast-white.png,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\Assets\logo.targetsize-36_altform-unplated_contrast-white.png,6294123973.0,998267240.0,99.29579189285455,True,True,True,True,1.0,True,True,True
wininfinitedrivers_wow64_native.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\wininfinitedrivers_wow64_native.cp38-win_amd64.pyd,6293975329.0,998184096.0,99.29473711467257,True,True,True,True,1.0,True,True,True
wininfinitedrivers_native.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\wininfinitedrivers_native.cp38-win_amd64.pyd,6293974308.0,998183472.0,99.29346808382482,True,True,True,True,1.0,True,True,True
winverifysignature_native.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\winverifysignature_native.cp38-win_amd64.pyd,6293980581.0,998187008.0,99.29346808382482,True,True,True,True,1.0,True,True,True
windisplaytoast_native.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\windisplaytoast_native.cp38-win_amd64.pyd,6293970638.0,998181728.0,99.29281253537481,True,True,True,True,1.0,True,True,True
api-ms-win-crt-private-l1-1-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-crt-private-l1-1-0.dll,6293047612.0,996923968.0,99.28152752548415,True,True,True,True,1.0,True,True,True
api-ms-win-crt-process-l1-1-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-crt-process-l1-1-0.dll,6293048541.0,996924864.0,99.28152752548415,True,True,True,True,1.0,True,True,True
api-ms-win-crt-convert-l1-1-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-crt-convert-l1-1-0.dll,6293040309.0,996915616.0,99.28152752548415,True,True,True,True,1.0,True,True,True
api-ms-win-core-string-l1-1-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-core-string-l1-1-0.dll,6293033805.0,996908312.0,99.28152752548415,True,True,True,True,1.0,True,True,True
api-ms-win-crt-runtime-l1-1-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-crt-runtime-l1-1-0.dll,6293049460.0,996928272.0,99.28152752548415,True,True,True,True,1.0,True,True,True
api-ms-win-core-memory-l1-1-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-core-memory-l1-1-0.dll,6293027797.0,996900104.0,99.28152752548415,True,True,True,True,1.0,True,True,True
api-ms-win-core-handle-l1-1-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-core-handle-l1-1-0.dll,6293022681.0,996895232.0,99.28152752548415,True,True,True,True,1.0,True,True,True
api-ms-win-crt-utility-l1-1-0.dll,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\api-ms-win-crt-utility-l1-1-0.dll,6293053997.0,996935024.0,99.28152752548415,True,True,True,True,1.0,True,True,True
cryptography.hazmat.bindings._padding.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\cryptography.hazmat.bindings._padding.cp38-win_amd64.pyd,6293066935.0,998139040.0,99.25654347883898,True,True,True,True,1.0,True,True,True
cryptography.hazmat.bindings._openssl.cp38-win_amd64.pyd,\Program Files (x86)\Dropbox\Client_164.4.7914\164.4.7914\cryptography.hazmat.bindings._openssl.cp38-win_amd64.pyd,6293065318.0,998138336.0,99.25654347883898,True,True,True,True,1.0,True,True,True
