LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
4414257606,,,,System.Xml.Linq,\Windows\assembly\NativeImages_v4.0.30319_64\System.Xml.Linq,12/07/2019 23:03:08.38,12/20/2022 22:10:34.1034,12/20/2022 22:10:34.1034,01/02/2023 21:14:20.1420,Update Resident Value,0x1F5,4
4414257640,,,,Maintenance,\Windows\diagnostics\scheduled\Maintenance,12/07/2019 17:14:52.1452,12/07/2019 22:55:42.5542,12/16/2022 16:11:44.1144,01/02/2023 21:14:11.1411,Update Resident Value,0x210,4
4414257705,,,,ImmersiveControlPanel,\Windows\ImmersiveControlPanel,12/07/2019 17:14:52.1452,12/20/2022 22:04:28.428,12/20/2022 22:04:28.428,01/02/2023 21:11:56.1156,Update Resident Value,0x227,0
4414257739,,Updating Modified Time,ModifiedTime : 2023-01-02 21:09:55 -> 2023-01-02 21:14:34,Logs,\Windows\Logs,12/07/2019 17:14:52.1452,01/02/2023 21:14:34.1434,01/02/2023 21:14:34.1434,01/02/2023 21:14:34.1434,Update Resident Value,0x23E,2
4414257777,,,,Microsoft.NET,\Windows\Microsoft.NET,12/07/2019 17:14:52.1452,01/02/2023 21:14:22.1422,01/02/2023 21:14:22.1422,01/02/2023 21:14:24.1424,Update Resident Value,0x243,2
4414257811,,,,mscorlib.resources,\Windows\Microsoft.NET\assembly\GAC_MSIL\mscorlib.resources,12/07/2019 22:55:43.5543,12/07/2019 22:55:43.5543,12/16/2022 16:11:44.1144,01/02/2023 21:14:23.1423,Update Resident Value,0x2AF,4
4414257845,,,,System.resources,\Windows\Microsoft.NET\assembly\GAC_MSIL\System.resources,12/07/2019 22:55:43.5543,12/07/2019 22:55:43.5543,12/16/2022 16:11:44.1144,01/02/2023 21:14:17.1417,Update Resident Value,0x310,0
4414257879,,,,Framework,\Windows\Microsoft.NET\Framework,12/07/2019 17:14:52.1452,12/07/2019 17:31:04.314,12/16/2022 16:11:44.1144,01/02/2023 21:14:24.1424,Update Resident Value,0x361,2
4414257913,,Updating Modified Time,ModifiedTime : 2023-01-02 21:14:22 -> 2023-01-02 21:14:24,v4.0.30319,\Windows\Microsoft.NET\Framework\v4.0.30319,12/07/2019 17:14:52.1452,01/02/2023 21:14:24.1424,01/02/2023 21:14:24.1424,01/02/2023 21:14:24.1424,Update Resident Value,0x362,4
4414257951,,,,Framework64,\Windows\Microsoft.NET\Framework64,12/07/2019 17:14:52.1452,12/07/2019 17:31:04.314,12/16/2022 16:11:44.1144,01/02/2023 21:14:25.1425,Update Resident Value,0x36C,2
4414258007,,,,Performance,\Windows\Performance,12/07/2019 17:14:52.1452,12/07/2019 17:14:52.1452,12/16/2022 16:11:44.1144,01/02/2023 21:11:52.1152,Update Resident Value,0x377,6
4414258041,,,,WinSAT,\Windows\Performance\WinSAT,12/07/2019 17:14:52.1452,12/20/2022 23:27:09.279,12/20/2022 23:27:09.279,01/02/2023 21:14:25.1425,Update Resident Value,0x378,0
4414258075,,,,DataStore,\Windows\Performance\WinSAT\DataStore,12/07/2019 17:14:52.1452,12/23/2022 18:21:23.2123,12/23/2022 18:21:23.2123,01/02/2023 21:14:25.1425,Update Resident Value,0x378,2
4414258109,,,,System32,\Windows\System32,12/07/2019 17:03:44.344,01/02/2023 21:14:35.1435,01/02/2023 21:14:35.1435,01/02/2023 21:16:48.1648,Update Resident Value,0x38F,4
4414258143,,,,catroot2,\Windows\System32\catroot2,12/07/2019 17:14:52.1452,12/27/2022 15:15:19.1519,12/27/2022 15:15:19.1519,01/02/2023 21:14:11.1411,Update Resident Value,0x393,2
4414258185,,Updating Modified Time,ModifiedTime : 2022-12-23 19:27:15 -> 2023-01-02 21:16:34,config,\Windows\System32\config,12/07/2019 17:03:44.344,01/02/2023 21:16:34.1634,01/02/2023 21:16:34.1634,01/02/2023 21:16:34.1634,Update Resident Value,0x397,2
4414258223,,,,drivers,\Windows\System32\drivers,12/07/2019 17:14:17.1417,01/02/2023 21:09:55.955,01/02/2023 21:09:55.955,01/02/2023 21:12:23.1223,Update Resident Value,0x39F,2
4414258257,,,,UMDF,\Windows\System32\drivers\UMDF,12/07/2019 17:14:19.1419,12/20/2022 22:04:30.430,12/20/2022 22:04:30.430,01/02/2023 21:11:52.1152,Update Resident Value,0x3A0,4
4414258291,,,,FileRepository,\Windows\System32\DriverStore\FileRepository,12/07/2019 17:13:06.136,12/20/2022 22:37:49.3749,12/20/2022 22:37:49.3749,01/02/2023 21:12:24.1224,Update Resident Value,0x3A2,2
4414258325,,,,basicdisplay.inf_amd64_fc93ae411c02f280,\Windows\System32\DriverStore\FileRepository\basicdisplay.inf_amd64_fc93ae411c02f280,09/08/2022 11:12:21.1221,09/08/2022 11:12:21.1221,12/16/2022 16:11:44.1144,01/02/2023 21:12:24.1224,Update Resident Value,0x3A7,2
4414258359,,,,basicrender.inf_amd64_ed345fdc37d65139,\Windows\System32\DriverStore\FileRepository\basicrender.inf_amd64_ed345fdc37d65139,09/08/2022 11:12:21.1221,09/08/2022 11:12:21.1221,12/16/2022 16:11:44.1144,01/02/2023 21:12:24.1224,Update Resident Value,0x3A7,4
4414258393,,,,bthpan.inf_amd64_b06c3bc32f7db374,\Windows\System32\DriverStore\FileRepository\bthpan.inf_amd64_b06c3bc32f7db374,12/07/2019 17:13:40.1340,12/07/2019 17:13:40.1340,12/16/2022 16:11:44.1144,01/02/2023 21:12:24.1224,Update Resident Value,0x3AA,4
