LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
10006485290,12/25/2023 22:14:43.1443,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:14:43.1443,12/25/2023 22:14:43.1443,12/25/2023 22:14:43.1443,12/25/2023 22:14:43.1443,Deallocate File Record Segment,0xA3B,6
10006485475,12/25/2023 22:14:44.1444,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/2023 22:14:44.1444,12/25/2023 22:14:44.1444,12/25/2023 22:14:44.1444,12/25/2023 22:14:44.1444,Initialize File Record Segment,0xA3B,6
10006485710,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0xA3B,6
10006486348,,Updating Modified Time,ModifiedTime : 2023-12-25 22:14:13 -> 2023-12-25 22:14:44,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6
10006486734,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/2023 22:14:44.1444,12/25/2023 22:14:44.1444,12/25/2023 22:14:44.1444,12/25/2023 22:14:44.1444,Deallocate File Record Segment,0xA3B,6
10006486919,12/25/2023 22:14:43.1443,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:14:43.1443,12/25/2023 22:14:44.1444,12/25/2023 22:14:44.1444,12/25/2023 22:14:44.1444,Initialize File Record Segment,0xA3B,6
10006487156,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0xA3B,6
10006487790,,Updating Modified Time,ModifiedTime : 2023-12-25 22:14:43 -> 2023-12-25 22:14:44,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2
10006488177,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:14:43.1443,12/25/2023 22:14:44.1444,12/25/2023 22:14:44.1444,12/25/2023 22:14:44.1444,Deallocate File Record Segment,0xA3B,6
10006493446,,# Check Point,,,,,,,,Compensation Log Record,0x546EEF87,2
10006493547,12/25/2023 22:14:43.1443,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:14:43.1443,12/25/2023 22:14:48.1448,12/25/2023 22:14:48.1448,12/25/2023 22:14:48.1448,Initialize File Record Segment,0xA3B,6
10006493831,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0xA3B,6
10006494470,,Updating Modified Time,ModifiedTime : 2023-12-25 22:14:44 -> 2023-12-25 22:14:48,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2
10006494857,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:14:43.1443,12/25/2023 22:14:48.1448,12/25/2023 22:14:48.1448,12/25/2023 22:14:48.1448,Deallocate File Record Segment,0xA3B,6
10006495042,12/25/2023 22:14:43.1443,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:14:43.1443,12/25/2023 22:14:48.1448,12/25/2023 22:14:48.1448,12/25/2023 22:14:48.1448,Initialize File Record Segment,0xA3B,6
10006495277,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0xA3B,6
10006496297,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:14:43.1443,12/25/2023 22:14:48.1448,12/25/2023 22:14:48.1448,12/25/2023 22:14:48.1448,Deallocate File Record Segment,0xA3B,6
10006496446,,Updating Modified Time,ModifiedTime : 2023-12-25 22:14:32 -> 2023-12-25 22:14:50,last_run_current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\last_run_current_log.txt,,,,,Update Resident Value,0xC5,4
10006496626,,Updating Modified Time,ModifiedTime : 2023-12-25 22:14:17 -> 2023-12-25 22:14:46,EtwRTDefenderAuditLogger.etl <Guessed>,\Windows\System32\LogFiles\WMI\RtBackup\EtwRTDefenderAuditLogger.etl,,,,,Update Resident Value,0x661F,0
10006501857,,# Check Point,,,,,,,,Compensation Log Record,0x546F106A,2
10006501902,,Updating Modified Time,ModifiedTime : 2023-12-25 22:14:50 -> 2023-12-25 22:14:56,last_run_current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\last_run_current_log.txt,,,,,Update Resident Value,0xC5,4
10006502082,,Updating Modified Time,ModifiedTime : 2023-12-25 22:14:02 -> 2023-12-25 22:15:02,store.bin <Guessed>,\Users\blueangel\AppData\Local\Dropbox\metrics\store.bin,,,,,Update Resident Value,0x14CF4,6
10006502314,,Writing Content of Non-Resident File,Data Runs(in Volume) : 1040939(8),,,,,,,Update Mapping Pairs,0x14CF4,6
10006507729,,# Check Point,,,,,,,,Compensation Log Record,0x546F27F2,2
10006507987,,Updating Modified Time,ModifiedTime : 2023-12-25 16:11:10 -> 2023-12-25 22:15:11,settings.dat <Guessed>,\Users\blueangel\AppData\Local\Packages\Microsoft.MicrosoftOfficeHub_8wekyb3d8bbwe\Settings\settings.dat,,,,,Update Resident Value,0x6D3D,0
10006508248,,Updating Modified Time,ModifiedTime : 2023-12-25 22:14:56 -> 2023-12-25 22:15:08,last_run_current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\last_run_current_log.txt,,,,,Update Resident Value,0xC5,4
10006508423,12/25/2023 22:15:13.1513,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:13.1513,12/25/2023 22:15:13.1513,12/25/2023 22:15:13.1513,Initialize File Record Segment,0xA3B,6
10006508660,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0xA3B,6
10006509294,,Updating Modified Time,ModifiedTime : 2023-12-25 22:14:48 -> 2023-12-25 22:15:13,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2
10006509681,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:13.1513,12/25/2023 22:15:13.1513,12/25/2023 22:15:13.1513,Deallocate File Record Segment,0xA3B,6
10006509880,,Updating Modified Time,ModifiedTime : 2023-12-25 22:15:08 -> 2023-12-25 22:15:14,last_run_current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\last_run_current_log.txt,,,,,Update Resident Value,0xC5,4
10006509999,12/25/2023 22:15:15.1515,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/2023 22:15:15.1515,12/25/2023 22:15:15.1515,12/25/2023 22:15:15.1515,12/25/2023 22:15:15.1515,Initialize File Record Segment,0xA3B,6
10006510234,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0xA3B,6
10006510868,,Updating Modified Time,ModifiedTime : 2023-12-25 22:14:44 -> 2023-12-25 22:15:15,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6
10006511254,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/2023 22:15:15.1515,12/25/2023 22:15:15.1515,12/25/2023 22:15:15.1515,12/25/2023 22:15:15.1515,Deallocate File Record Segment,0xA3B,6
10006511439,12/25/2023 22:15:13.1513,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:15.1515,12/25/2023 22:15:15.1515,12/25/2023 22:15:15.1515,Initialize File Record Segment,0xA3B,6
10006511674,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0xA3B,6
10006512313,,Updating Modified Time,ModifiedTime : 2023-12-25 22:15:13 -> 2023-12-25 22:15:15,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2
10006512699,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:15.1515,12/25/2023 22:15:15.1515,12/25/2023 22:15:15.1515,Deallocate File Record Segment,0xA3B,6
10006518291,,# Check Point,,,,,,,,Compensation Log Record,0x546F5132,2
10006518470,12/25/2023 22:15:17.1517,File Creation,,config.dbx-journal,\Users\blueangel\AppData\Local\Dropbox\instance1\config.dbx-journal,12/25/2023 22:15:17.1517,12/25/2023 22:15:17.1517,12/25/2023 22:15:17.1517,12/25/2023 22:15:17.1517,Initialize File Record Segment,0xA3B,6
10006518679,,Writing Content of Resident File,Writing Size : 512,config.dbx-journal,\Users\blueangel\AppData\Local\Dropbox\instance1\config.dbx-journal,,,,,Update Resident Value,0xA3B,6
10006519315,,Updating Modified Time,ModifiedTime : 2023-12-25 22:00:13 -> 2023-12-25 22:15:17,config.dbx <Guessed>,\Users\blueangel\AppData\Local\Dropbox\instance1\config.dbx,,,,,Update Resident Value,0x14B08,0
10006519656,,File Deletion,,config.dbx-journal,\Users\blueangel\AppData\Local\Dropbox\instance1\config.dbx-journal,12/25/2023 22:15:17.1517,12/25/2023 22:15:17.1517,12/25/2023 22:15:17.1517,12/25/2023 22:15:17.1517,Deallocate File Record Segment,0xA3B,6
10006519843,12/25/2023 22:15:13.1513,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:18.1518,12/25/2023 22:15:18.1518,12/25/2023 22:15:18.1518,Initialize File Record Segment,0xA3B,6
10006520070,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0xA3B,6
10006520705,,Updating Modified Time,ModifiedTime : 2023-12-25 22:15:15 -> 2023-12-25 22:15:18,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2
10006521091,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:18.1518,12/25/2023 22:15:18.1518,12/25/2023 22:15:18.1518,Deallocate File Record Segment,0xA3B,6
10006521276,12/25/2023 22:15:13.1513,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:18.1518,12/25/2023 22:15:18.1518,12/25/2023 22:15:18.1518,Initialize File Record Segment,0xA3B,6
10006521511,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0xA3B,6
10006522532,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:18.1518,12/25/2023 22:15:18.1518,12/25/2023 22:15:18.1518,Deallocate File Record Segment,0xA3B,6
10006522653,,Updating Modified Time,ModifiedTime : 2023-12-25 22:15:14 -> 2023-12-25 22:15:20,last_run_current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\last_run_current_log.txt,,,,,Update Resident Value,0xC5,4
10006526562,,# Check Point,,,,,,,,Compensation Log Record,0x546F75F1,2
10006526599,,Updating Modified Time,ModifiedTime : 2023-12-25 22:15:20 -> 2023-12-25 22:15:26,last_run_current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\last_run_current_log.txt,,,,,Update Resident Value,0xC5,4
10006526712,,Updating Modified Time,ModifiedTime : 2023-12-25 22:14:29 -> 2023-12-25 22:15:30,scope_v2.json <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\sentry\scope_v2.json,,,,,Update Resident Value,0x6C31,2
10006526984,,Writing Content of Non-Resident File,Data Runs(in Volume) : 671212(13),,,,,,,Update Mapping Pairs,0x6C31,2
10006527514,,Writing Content of Non-Resident File,Data Runs(in Volume) : 935178(13),,,,,,,Update Mapping Pairs,0x6C31,2
10006531767,,# Check Point,,,,,,,,Compensation Log Record,0x546F8A4E,2
10006531868,12/25/2023 22:15:13.1513,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:31.1531,12/25/2023 22:15:31.1531,12/25/2023 22:15:31.1531,Initialize File Record Segment,0xA3B,6
10006532104,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0xA3B,6
10006532738,,Updating Modified Time,ModifiedTime : 2023-12-25 22:15:18 -> 2023-12-25 22:15:31,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2
10006533128,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:31.1531,12/25/2023 22:15:31.1531,12/25/2023 22:15:31.1531,Deallocate File Record Segment,0xA3B,6
10006533313,12/25/2023 22:15:13.1513,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:32.1532,12/25/2023 22:15:32.1532,12/25/2023 22:15:32.1532,Initialize File Record Segment,0xA3B,6
10006533540,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0xA3B,6
10006534182,,Updating Modified Time,ModifiedTime : 2023-12-25 22:15:31 -> 2023-12-25 22:15:32,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2
10006534609,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:32.1532,12/25/2023 22:15:32.1532,12/25/2023 22:15:32.1532,Deallocate File Record Segment,0xA3B,6
10006538622,,# Check Point,,,,,,,,Compensation Log Record,0x546FA515,2
10006538723,12/25/2023 22:15:13.1513,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:43.1543,12/25/2023 22:15:43.1543,12/25/2023 22:15:43.1543,Initialize File Record Segment,0xA3B,6
10006538958,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0xA3B,6
10006539596,,Updating Modified Time,ModifiedTime : 2023-12-25 22:15:32 -> 2023-12-25 22:15:43,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2
10006539982,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:43.1543,12/25/2023 22:15:43.1543,12/25/2023 22:15:43.1543,Deallocate File Record Segment,0xA3B,6
10006540159,,Updating Modified Time,ModifiedTime : 2023-12-25 22:15:26 -> 2023-12-25 22:15:41,last_run_current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\last_run_current_log.txt,,,,,Update Resident Value,0xC5,4
10006540278,12/25/2023 22:15:45.1545,File Creation,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/2023 22:15:45.1545,12/25/2023 22:15:45.1545,12/25/2023 22:15:45.1545,12/25/2023 22:15:45.1545,Initialize File Record Segment,0xA3B,6
10006540513,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,,,,,Update Resident Value,0xA3B,6
10006541147,,Updating Modified Time,ModifiedTime : 2023-12-25 22:15:15 -> 2023-12-25 22:15:45,UDB-User23847576+LocalStorage.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql,,,,,Update Resident Value,0x6E74,6
10006541533,,File Deletion,,UDB-User23847576+LocalStorage.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+LocalStorage.sql-journal,12/25/2023 22:15:45.1545,12/25/2023 22:15:45.1545,12/25/2023 22:15:45.1545,12/25/2023 22:15:45.1545,Deallocate File Record Segment,0xA3B,6
10006541718,12/25/2023 22:15:13.1513,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,12/25/2023 22:15:13.1513,12/25/2023 22:15:45.1545,12/25/2023 22:15:45.1545,12/25/2023 22:15:45.1545,Initialize File Record Segment,0xA3B,6
