LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
4398397803,12/29/22 23:40,,,sxs.dll,\Windows\WinSxS\x86_microsoft-windows-sxs_31bf3856ad364e35_10.0.19041.2364_none_c6e933a8547f8603\sxs.dll,12/20/22 21:30,12/20/22 21:30,12/20/22 22:06,12/29/22 23:40,Update Resident Value,0x14DB3,4
4398397862,12/29/22 23:40,,,Windows Background.wav,\Windows\WinSxS\amd64_microsoft-windows-shell-sounds_31bf3856ad364e35_10.0.19041.1_none_cd0389b654e71da2\Windows Background.wav,12/7/19 17:08,12/7/19 17:08,12/16/22 16:10,12/29/22 23:40,Update Resident Value,0x26AD,2
4398398182,12/29/22 23:40,,,winhlp32.exe.mui,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.54.173.0_neutral__8wekyb3d8bbwe\Windows\ko-KR\winhlp32.exe.mui,12/21/22 0:07,12/21/22 0:07,12/21/22 0:07,12/29/22 23:40,Update Resident Value,0xBB32,4
4398398283,12/29/22 23:40,Writing Content of Resident File,Writing Size : 0,,,,,,,Update Resident Value,0x693A,6
4398398329,12/29/22 23:40,Updating Modified Time,ModifiedTime : 2022-12-29 23:38:05 -> 2022-12-29 23:40:53,settings.dat <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Crashpad\settings.dat,,,,,Update Resident Value,0x693A,6
4398398603,12/29/22 23:40,Writing Content of Resident File,Writing Size : 280,,,,,,,Update Resident Value,0x693A,6
4398398822,12/29/22 23:40,Updating Modified Time,ModifiedTime : 2022-12-29 22:20:01 -> 2022-12-29 23:40:53,WINHLP32.EXE-22FEE79A.pf <Guessed>,\Windows\Prefetch\WINHLP32.EXE-22FEE79A.pf,,,,,Update Resident Value,0x73D9,2
4398399098,12/29/22 23:40,Writing Content of Non-Resident File,Data Runs(in Volume) : 72041(2),,,,,,,Update Mapping Pairs,0x73D9,2
4398399523,12/29/22 23:40,File Deletion,,Tabs_13316795885086150,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Sessions\Tabs_13316795885086150,12/29/22 21:58,12/29/22 22:01,12/29/22 22:01,12/29/22 22:01,Deallocate File Record Segment,0x6A65,0
4398399756,12/29/22 23:40,Updating Modified Time,ModifiedTime : 2022-12-29 23:38:05 -> 2022-12-29 23:40:53,MSEDGE.EXE-37D25F9A.pf <Guessed>,\Windows\Prefetch\MSEDGE.EXE-37D25F9A.pf,,,,,Update Resident Value,0x6BA0,4
4398400027,12/29/22 23:40,Writing Content of Non-Resident File,Data Runs(in Volume) : 8814245(5),,,,,,,Update Mapping Pairs,0x6BA0,4
4398400217,12/29/22 23:40,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 22:15:10 -> 2022-12-29 23:40:53,LOG.old <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\LOG.old,,,,,Update Resident Value,0x20A2,0
4398400450,12/29/22 23:40,File Creation,,LOG.old~RF4e098.TMP,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\LOG.old~RF4e098.TMP,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,12/29/22 23:40,Initialize File Record Segment,0x6A65,0
4398400682,,Updating Modified Time,ModifiedTime : 2022-12-29 23:37:01 -> 2022-12-29 23:40:53,Default <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default,,,,,Update Resident Value,0x694D,6
