LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
4396395584,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001e2 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001e2,,,,,Update Resident Value,0x1590E,2
4396395798,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001e3 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001e3,,,,,Update Resident Value,0x1590E,4
4396396012,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001e4 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001e4,,,,,Update Resident Value,0x1590E,6
4396396234,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001e5 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001e5,,,,,Update Resident Value,0x1590F,0
4396396448,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001e6 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001e6,,,,,Update Resident Value,0x1590F,2
4396396670,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001e7 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001e7,,,,,Update Resident Value,0x1590F,4
4396396884,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001e8 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001e8,,,,,Update Resident Value,0x1590F,6
4396397106,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001e9 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001e9,,,,,Update Resident Value,0x15910,0
4396397320,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001ea <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001ea,,,,,Update Resident Value,0x15910,2
4396397534,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001eb <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001eb,,,,,Update Resident Value,0x15910,4
4396397756,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001ec <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001ec,,,,,Update Resident Value,0x15910,6
4396397970,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001ed <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001ed,,,,,Update Resident Value,0x15911,0
4396398193,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001ee <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001ee,,,,,Update Resident Value,0x15911,2
4396398407,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001ef <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001ef,,,,,Update Resident Value,0x15911,4
4396398630,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001f0 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001f0,,,,,Update Resident Value,0x15911,6
4396398893,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001f1 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001f1,,,,,Update Resident Value,0x15912,0
4396399115,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001f2 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001f2,,,,,Update Resident Value,0x15912,2
4396399329,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001f3 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001f3,,,,,Update Resident Value,0x15912,4
4396399543,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001f4 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001f4,,,,,Update Resident Value,0x15912,6
4396399769,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001f5 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001f5,,,,,Update Resident Value,0x15913,0
4396399983,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001f6 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001f6,,,,,Update Resident Value,0x15913,2
4396400206,,Updating MFTModified Time,MFTModifiedTime : 2022-12-29 23:34:36 -> 2022-12-29 23:36:32,f_0001f7 <Guessed>,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\Default\Cache\Cache_Data\f_0001f7,,,,,Update Resident Value,0x15913,4
