lf_lsn,eventtime,lf_event,filename,filepath,lf_redo,lf_target_vcn,lf_cluster_index,is_tunneling,merge_key,usn_usn,usn_event_info,usn_file_attribute,usn_file_ref_num,usn_parent_file_ref_num,source,has_logfile_evidence,has_usnjrnl_evidence,lf_creation_time_before,lf_creation_time_after,lf_modified_time_before,lf_modified_time_after,lf_accessed_time_before,lf_accessed_time_after,lf_mft_modified_time_before,lf_mft_modified_time_after,zero_in_nanoseconds,copied_from_file,creation_time_delta_days,creation_time_changed_to_past,modified_time_delta_days,modified_time_changed_to_past,accessed_time_delta_days,accessed_time_changed_to_past,mft_modified_time_delta_days,mft_modified_time_changed_to_past,has_suspicious_extension,filename_length,is_executable,is_system_file,is_hidden_file,is_archive,path_depth,event_frequency_per_file,events_in_1min_window,events_in_5min_window,time_since_previous_event_seconds,time_until_next_event_seconds,source_confidence_score,usn_basic_info_change,usn_file_closed,usn_complete_manipulation_pattern,cross_artifact_validation_score,timestamp_manipulation_pattern_score,file_system_tunneling_confidence,has_attribute_change,has_timestamp_copied_from_file,zero_nanoseconds_logfile,event_vs_modified_after_days,event_frequency_per_case,eventtime_dt
,2023-12-19 15:12:25,,dxgkrnl.sys.mui,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxgkrnl.sys.mui,,,,False,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxgkrnl.sys.mui|dxgkrnl.sys.mui,1291859768.0,File_Created / Basic_Info_Changed / Data_Added / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed,Archive / Repasre_Point / Sparse,0x000200000007E86B,0x00060000000542FB,usnjrnl_only,False,True,,,,,,,,,False,,,,,,,,,,False,15,False,False,False,True,7,2,3049,3721,0.0,0.0,1,True,False,False,0,0,0,False,False,False,,2,2023-12-19 15:12:25
,2023-12-19 15:12:25,,dxgkrnl.sys.mui,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxgkrnl.sys.mui,,,,False,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxgkrnl.sys.mui|dxgkrnl.sys.mui,1291859864.0,File_Created / Basic_Info_Changed / Data_Added / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed / File_Closed,Archive / Repasre_Point / Sparse,0x000200000007E86B,0x00060000000542FB,usnjrnl_only,False,True,,,,,,,,,False,,,,,,,,,,False,15,False,False,False,True,7,2,3049,3721,0.0,0.0,1,True,True,True,1,0,0,False,False,False,,2,2023-12-19 15:12:25
,2023-12-19 15:12:25,,dxgmms2.sys.mui,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxgmms2.sys.mui,,,,False,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxgmms2.sys.mui|dxgmms2.sys.mui,1291860536.0,File_Created / Basic_Info_Changed / Data_Added / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed / File_Closed,Archive / Repasre_Point / Sparse,0x000200000007E86C,0x00060000000542FB,usnjrnl_only,False,True,,,,,,,,,False,,,,,,,,,,False,15,False,False,False,True,7,2,3049,3721,0.0,0.0,1,True,True,True,1,0,0,False,False,False,,2,2023-12-19 15:12:25
,2023-12-19 15:12:25,,dxgwdi.dll.mui,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxgwdi.dll.mui,,,,False,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxgwdi.dll.mui|dxgwdi.dll.mui,1291861080.0,File_Created / Basic_Info_Changed / Data_Added / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed,Archive / Repasre_Point / Sparse,0x000200000007E86D,0x00060000000542FB,usnjrnl_only,False,True,,,,,,,,,False,,,,,,,,,,False,14,False,False,False,True,7,2,3049,3721,0.0,0.0,1,True,False,False,0,0,0,False,False,False,,2,2023-12-19 15:12:25
,2023-12-19 15:12:25,,dwmredir.dll.mui,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dwmredir.dll.mui,,,,False,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dwmredir.dll.mui|dwmredir.dll.mui,1291856520.0,File_Created / Basic_Info_Changed / Data_Added / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed,Archive / Repasre_Point / Sparse,0x000200000007E866,0x00060000000542FB,usnjrnl_only,False,True,,,,,,,,,False,,,,,,,,,,False,16,False,False,False,True,7,2,3049,3721,0.0,0.0,1,True,False,False,0,0,0,False,False,False,,2,2023-12-19 15:12:25
,2023-12-19 15:12:25,,dxgwdi.dll.mui,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxgwdi.dll.mui,,,,False,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxgwdi.dll.mui|dxgwdi.dll.mui,1291861168.0,File_Created / Basic_Info_Changed / Data_Added / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed / File_Closed,Archive / Repasre_Point / Sparse,0x000200000007E86D,0x00060000000542FB,usnjrnl_only,False,True,,,,,,,,,False,,,,,,,,,,False,14,False,False,False,True,7,2,3049,3721,0.0,0.0,1,True,True,True,1,0,0,False,False,False,,2,2023-12-19 15:12:25
,2023-12-19 15:12:25,,dxp.dll.mui,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxp.dll.mui,,,,False,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxp.dll.mui|dxp.dll.mui,1291861784.0,File_Created / Basic_Info_Changed / Data_Added / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed / File_Closed,Archive / Repasre_Point / Sparse,0x000200000007E86E,0x00060000000542FB,usnjrnl_only,False,True,,,,,,,,,False,,,,,,,,,,False,11,False,False,False,True,7,2,3049,3721,0.0,0.0,1,True,True,True,1,0,0,False,False,False,,2,2023-12-19 15:12:25
,2023-12-19 15:12:25,,dxpserver.exe.mui,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxpserver.exe.mui,,,,False,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxpserver.exe.mui|dxpserver.exe.mui,1291862400.0,File_Created / Basic_Info_Changed / Data_Added / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed,Archive / Repasre_Point / Sparse,0x000200000007E86F,0x00060000000542FB,usnjrnl_only,False,True,,,,,,,,,False,,,,,,,,,,False,17,False,False,False,True,7,2,3049,3721,0.0,0.0,1,True,False,False,0,0,0,False,False,False,,2,2023-12-19 15:12:25
,2023-12-19 15:12:25,,dxpserver.exe.mui,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxpserver.exe.mui,,,,False,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\dxpserver.exe.mui|dxpserver.exe.mui,1291862496.0,File_Created / Basic_Info_Changed / Data_Added / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed / File_Closed,Archive / Repasre_Point / Sparse,0x000200000007E86F,0x00060000000542FB,usnjrnl_only,False,True,,,,,,,,,False,,,,,,,,,,False,17,False,False,False,True,7,2,3049,3721,0.0,0.0,1,True,True,True,1,0,0,False,False,False,,2,2023-12-19 15:12:25
,2023-12-19 15:12:25,,DxpTaskSync.dll.mui,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\DxpTaskSync.dll.mui,,,,False,\Program Files\WindowsApps\Microsoft.LanguageExperiencePackko-KR_19041.69.239.0_neutral__8wekyb3d8bbwe\Windows\System32\ko-KR\DxpTaskSync.dll.mui|DxpTaskSync.dll.mui,1291863104.0,File_Created / Basic_Info_Changed / Data_Added / Named_Data_Stream_Added / Reparse_Point_Changed / Named_Stream_Changed,Archive / Repasre_Point / Sparse,0x000200000007E870,0x00060000000542FB,usnjrnl_only,False,True,,,,,,,,,False,,,,,,,,,,False,19,False,False,False,True,7,2,3049,3721,0.0,0.0,1,True,False,False,0,0,0,False,False,False,,2,2023-12-19 15:12:25
