filename,full_path,lf_lsn,usn_usn,confidence_pct,zero_in_nanoseconds,zero_in_nanoseconds_lf,time_reversal_event,basic_info_changed,cross_artifact_validation_score,cross_artifact_detected,has_logfile_evidence,has_usnjrnl_evidence
BITB232.tmp,\Users\blueangel\AppData\Local\Temp\BITB232.tmp,6291783973.0,997768336.0,99.76288903371022,True,True,True,True,1.0,True,True,True
Appraiser_Data.ini,\Windows\appcompat\appraiser\AltData\Appraiser_Data.ini,6281331564.0,959987088.0,99.72101059415132,True,True,True,True,1.0,True,True,True
Appraiser_Data.ini.bak,\Windows\appcompat\appraiser\AltData\Appraiser_Data.ini.bak,6281332842.0,959987488.0,99.7133843905534,True,True,True,True,1.0,True,True,True
OneDrive.VisualElementsManifest.xml,\Program Files\Microsoft OneDrive\OneDrive.VisualElementsManifest.xml,6282961071.0,997552264.0,99.66587469439219,False,False,True,True,1.0,True,True,True
BIT6F87.tmp,\Windows\Temp\BIT6F87.tmp,6281246246.0,996974728.0,99.60955014368511,True,True,True,True,1.0,True,True,True
BITCBD5.tmp,\Windows\Temp\BITCBD5.tmp,6292125927.0,997880232.0,99.60955014368511,True,True,True,True,1.0,True,True,True
BIT795C.tmp,\Windows\Temp\BIT795C.tmp,6281334926.0,997009840.0,99.60955014368511,True,True,True,True,1.0,True,True,True
BIT5537.tmp,\Windows\Temp\BIT5537.tmp,6280968867.0,996850656.0,99.60955014368511,True,True,True,True,1.0,True,True,True
BIT2F5F.tmp,\Windows\Temp\BIT2F5F.tmp,6280899609.0,996840144.0,99.60955014368511,True,True,True,True,1.0,True,True,True
BIT2E15.tmp,\Windows\Temp\BIT2E15.tmp,6280765733.0,996812368.0,99.60955014368511,True,True,True,True,1.0,True,True,True
BIT2693.tmp,\Windows\Temp\BIT2693.tmp,6280742138.0,996807320.0,99.60955014368511,True,True,True,True,1.0,True,True,True
OneDriveSmallTile.scale-100.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-100.png,6282945506.0,997543728.0,99.3637207707689,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.scale-125.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-125.png,6282947637.0,997544704.0,99.3637207707689,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.scale-400.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-400.png,6282952330.0,997548160.0,99.3637207707689,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.scale-200.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-200.png,6282950635.0,997546832.0,99.3637207707689,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.scale-150.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.scale-150.png,6282949448.0,997545936.0,99.3637207707689,False,False,True,True,1.0,True,True,True
resources.pri,\Program Files\Microsoft OneDrive\Resources.pri,6282957069.0,997070072.0,99.32853962620511,False,False,True,True,1.0,True,True,True
276a6c74b79740aff136d8eebb1c78e7a5be438c454847832e9426a7be4fa6c0,\Users\blueangel\Desktop\Sample\276a6c74b79740aff136d8eebb1c78e7a5be438c454847832e9426a7be4fa6c0,6280866245.0,996836288.0,99.22425653447614,True,True,True,True,1.0,True,True,True
OneDriveSmallTile.contrast-black_scale-150.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-black_scale-150.png,6282935025.0,997534744.0,99.00939478181405,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.contrast-white_scale-400.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-white_scale-400.png,6282944333.0,997542760.0,99.00939478181405,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.contrast-white_scale-200.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-white_scale-200.png,6282942587.0,997541360.0,99.00939478181405,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.contrast-white_scale-150.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-white_scale-150.png,6282941355.0,997540296.0,99.00939478181405,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.contrast-white_scale-125.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-white_scale-125.png,6282940112.0,997539088.0,99.00939478181405,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.contrast-white_scale-100.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-white_scale-100.png,6282938899.0,997538024.0,99.00939478181405,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.contrast-black_scale-400.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-black_scale-400.png,6282937689.0,997536960.0,99.00939478181405,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.contrast-black_scale-200.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-black_scale-200.png,6282936426.0,997535896.0,99.00939478181405,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.contrast-black_scale-100.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-black_scale-100.png,6282932573.0,997532616.0,99.00939478181405,False,False,True,True,1.0,True,True,True
OneDriveSmallTile.contrast-black_scale-125.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveSmallTile.contrast-black_scale-125.png,6282933779.0,997533680.0,99.00939478181405,False,False,True,True,1.0,True,True,True
OneDriveMedTile.contrast-black_scale-400.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.contrast-black_scale-400.png,6282916609.0,997520576.0,99.00761744518758,False,False,True,True,1.0,True,True,True
OneDriveMedTile.contrast-white_scale-400.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.contrast-white_scale-400.png,6282924462.0,997526608.0,99.00761744518758,False,False,True,True,1.0,True,True,True
OneDriveMedTile.contrast-white_scale-200.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.contrast-white_scale-200.png,6282923309.0,997525544.0,99.00761744518758,False,False,True,True,1.0,True,True,True
OneDriveMedTile.contrast-white_scale-150.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.contrast-white_scale-150.png,6282922167.0,997524480.0,99.00761744518758,False,False,True,True,1.0,True,True,True
OneDriveMedTile.contrast-white_scale-125.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.contrast-white_scale-125.png,6282920803.0,997523264.0,99.00761744518758,False,False,True,True,1.0,True,True,True
OneDriveMedTile.contrast-white_scale-100.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.contrast-white_scale-100.png,6282919043.0,997521976.0,99.00761744518758,False,False,True,True,1.0,True,True,True
OneDriveMedTile.contrast-black_scale-200.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.contrast-black_scale-200.png,6282915305.0,997519512.0,99.00761744518758,False,False,True,True,1.0,True,True,True
OneDriveMedTile.contrast-black_scale-150.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.contrast-black_scale-150.png,6282913452.0,997518032.0,99.00761744518758,False,False,True,True,1.0,True,True,True
OneDriveMedTile.contrast-black_scale-125.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.contrast-black_scale-125.png,6282912187.0,997516968.0,99.00761744518758,False,False,True,True,1.0,True,True,True
OneDriveMedTile.contrast-black_scale-100.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.contrast-black_scale-100.png,6282910257.0,997515568.0,99.00761744518758,False,False,True,True,1.0,True,True,True
OneDriveMedTile.scale-400.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.scale-400.png,6282931344.0,997531648.0,98.64680877984493,False,False,True,True,1.0,True,True,True
OneDriveMedTile.scale-200.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.scale-200.png,6282930263.0,997530768.0,98.64680877984493,False,False,True,True,1.0,True,True,True
OneDriveMedTile.scale-150.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.scale-150.png,6282928993.0,997529816.0,98.64680877984493,False,False,True,True,1.0,True,True,True
OneDriveMedTile.scale-125.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.scale-125.png,6282927501.0,997528752.0,98.64680877984493,False,False,True,True,1.0,True,True,True
OneDriveMedTile.scale-100.png,\Program Files\Microsoft OneDrive\LogoImages\OneDriveMedTile.scale-100.png,6282926329.0,997527912.0,98.64680877984493,False,False,True,True,1.0,True,True,True
{B9C5087F-D8B8-4FC4-B0C2-FA0C419A05E0}_OneDrive.exe,\Program Files\Microsoft OneDrive\22.238.1114.0002\{B9C5087F-D8B8-4FC4-B0C2-FA0C419A05E0}_OneDrive.exe,6282894356.0,997507976.0,98.49575735642013,False,False,True,True,1.0,True,True,True
{B6754C65-E3B6-493B-91B6-788176308AAE}_OneDriveStandaloneUpdater.exe,\Program Files\Microsoft OneDrive\22.238.1114.0002\{B6754C65-E3B6-493B-91B6-788176308AAE}_OneDriveStandaloneUpdater.exe,6282964317.0,997554104.0,98.21127549753925,False,False,True,True,1.0,True,True,True
