eventtime,filename,filepath,ml_confidence,hybrid_confidence,confidence_boost,ml_classification,hybrid_classification,rule_applied,cross_artifact_validation_score,has_logfile_evidence,zero_in_nanoseconds
1/4/23 21:57,59bf0db4-ae6f-4d5b-8089-eabc78277edc.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\59bf0db4-ae6f-4d5b-8089-eabc78277edc.tmp,0.1398,0.9,0.7602,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:36,8d972a63-d48d-4da1-ad4f-9d0ebaeb0043.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\8d972a63-d48d-4da1-ad4f-9d0ebaeb0043.tmp,0.1398,0.9,0.7602,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/5/23 22:02,7ab9d739d8f1f711.temp.ini,\Users\blueangel\AppData\Local\Microsoft\OneDrive\settings\Personal\7ab9d739d8f1f711.temp.ini,0.1398,0.9,0.7602,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:41,a56399a2-8c3a-467e-b988-4d1f75b398c2.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\a56399a2-8c3a-467e-b988-4d1f75b398c2.tmp,0.1398,0.9,0.7602,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:45,a3318ef0-9578-49da-a289-b80585dbe6d9.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\a3318ef0-9578-49da-a289-b80585dbe6d9.tmp,0.1398,0.9,0.7602,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:59,15d93b83-56c5-4969-aa44-c4b043816449.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\15d93b83-56c5-4969-aa44-c4b043816449.tmp,0.1398,0.9,0.7602,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:54,430558e2-816c-44b4-b269-a39198f19ff6.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\430558e2-816c-44b4-b269-a39198f19ff6.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 22:00,248b5ca9-ab24-4b1a-9d45-84471d5724dc.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\248b5ca9-ab24-4b1a-9d45-84471d5724dc.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 22:00,939425eb-6b5b-441f-aa27-5d02cde4a3f4.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\939425eb-6b5b-441f-aa27-5d02cde4a3f4.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:58,1e03cd17-3495-4873-a576-447db194e5da.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\1e03cd17-3495-4873-a576-447db194e5da.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:59,cd605da5-91ba-46fb-89a5-da75a79fe804.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\cd605da5-91ba-46fb-89a5-da75a79fe804.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:57,5e222b1d-0930-4cae-9144-fd7c48d64110.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\5e222b1d-0930-4cae-9144-fd7c48d64110.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:55,60d3bf8b-92fa-44ea-8371-d25b85124427.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\60d3bf8b-92fa-44ea-8371-d25b85124427.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:58,0d0e9e19-1e87-4fee-9128-abecb53bcf9a.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\0d0e9e19-1e87-4fee-9128-abecb53bcf9a.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:54,ed121a3e-028f-45fb-b62a-dc277369672f.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\ed121a3e-028f-45fb-b62a-dc277369672f.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:55,c033b901-e4ec-41af-8cb3-b1074b296bb1.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\c033b901-e4ec-41af-8cb3-b1074b296bb1.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:35,3d39abc5-30d6-495e-8316-aae3ab1da7e7.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\3d39abc5-30d6-495e-8316-aae3ab1da7e7.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:56,db59a055-7ce1-4b54-b795-ec4076f3b309.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\db59a055-7ce1-4b54-b795-ec4076f3b309.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:53,253e4ff1-873a-4512-84a9-c2093b894d4b.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\253e4ff1-873a-4512-84a9-c2093b894d4b.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:45,9193958a-8565-4b38-b7cb-803ce970d814.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\9193958a-8565-4b38-b7cb-803ce970d814.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:41,08af5cd5-2f84-4044-82d8-81f518f6a3a5.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\08af5cd5-2f84-4044-82d8-81f518f6a3a5.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:42,919841fe-c74c-4def-a354-9ef0d8374b47.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\919841fe-c74c-4def-a354-9ef0d8374b47.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:43,4f5cc295-a420-4dbe-95c6-bd5ec2c46533.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\4f5cc295-a420-4dbe-95c6-bd5ec2c46533.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:40,26dd8df7-8ed5-4538-953b-c04c4115ab02.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\26dd8df7-8ed5-4538-953b-c04c4115ab02.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:44,8ed9d849-82e0-44f1-91ff-8c15ee704f3a.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\8ed9d849-82e0-44f1-91ff-8c15ee704f3a.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:44,a136ac94-e9fe-42e5-b431-89c6d7b88303.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\a136ac94-e9fe-42e5-b431-89c6d7b88303.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:52,643e6e85-14d1-4ed1-aa29-8fc99659cd44.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\643e6e85-14d1-4ed1-aa29-8fc99659cd44.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:46,ca48b2f4-aed1-4581-b93c-413c67ebbdef.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\ca48b2f4-aed1-4581-b93c-413c67ebbdef.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:47,a72d05ad-e470-4596-9589-45cd76062883.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\a72d05ad-e470-4596-9589-45cd76062883.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:49,e7998e73-248d-4bf8-8339-85feb3eac7e4.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\e7998e73-248d-4bf8-8339-85feb3eac7e4.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:39,b03471cc-0cdf-4499-8d83-ac9fcb438222.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\b03471cc-0cdf-4499-8d83-ac9fcb438222.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:50,214bdc7a-0fb1-4174-abeb-05ddcfc58e27.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\214bdc7a-0fb1-4174-abeb-05ddcfc58e27.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:51,8f2d945a-5e33-48a5-86c9-147f98d1c2ec.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\8f2d945a-5e33-48a5-86c9-147f98d1c2ec.tmp,0.1498,0.9,0.7502,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/5/23 22:03,Appraiser_Data.ini.bak,\Windows\appcompat\appraiser\AltData\Appraiser_Data.ini.bak,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/4/23 21:39,258f753e-4e8b-43f3-9c44-409759744f59.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\258f753e-4e8b-43f3-9c44-409759744f59.tmp,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:37,d95dde05-e4fd-48bc-8942-f59b03721838.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\d95dde05-e4fd-48bc-8942-f59b03721838.tmp,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:36,628514bc-938c-4804-8710-73abf871ba95.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\628514bc-938c-4804-8710-73abf871ba95.tmp,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:38,c7816b3b-527f-4929-961b-fed1add59289.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\c7816b3b-527f-4929-961b-fed1add59289.tmp,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:42,88bbca1a-e062-4163-b2be-0c37a439b261.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\88bbca1a-e062-4163-b2be-0c37a439b261.tmp,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:40,a08e1429-8dde-46a5-b110-fea03c509914.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\a08e1429-8dde-46a5-b110-fea03c509914.tmp,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:38,988640e4-ae95-4269-ab76-09bf79b183c8.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\988640e4-ae95-4269-ab76-09bf79b183c8.tmp,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:35,58ba82d3-ae41-4dff-ae57-a6680b58e9bb.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\58ba82d3-ae41-4dff-ae57-a6680b58e9bb.tmp,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:43,8f1493a3-cf7a-4e0a-b772-4c9609648dc8.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\8f1493a3-cf7a-4e0a-b772-4c9609648dc8.tmp,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:44,91fc0432-744d-4de6-947c-3f2f2f76834d.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\91fc0432-744d-4de6-947c-3f2f2f76834d.tmp,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/4/23 21:37,6d2cd247-0cec-45b1-aed8-e0ec9b5d4800.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\6d2cd247-0cec-45b1-aed8-e0ec9b5d4800.tmp,0.1598,0.9,0.7402,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/5/23 22:02,BIT2B15.tmp,\Users\blueangel\AppData\Local\Temp\BIT2B15.tmp,0.1696,0.9,0.7304,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/5/23 22:02,BIT67C7.tmp,\Users\blueangel\AppData\Local\Temp\BIT67C7.tmp,0.1696,0.9,0.7304,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/5/23 22:03,BIT1494.tmp,\Users\blueangel\AppData\Local\Temp\BIT1494.tmp,0.1697,0.9,0.7303,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/5/23 22:03,Appraiser_TelemetryRunList.xml,\Windows\appcompat\appraiser\AltData\Appraiser_TelemetryRunList.xml,0.1697,0.9,0.7303,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/5/23 22:02,BIT2D58.tmp,\Users\blueangel\AppData\Local\Temp\BIT2D58.tmp,0.1796,0.9,0.7204,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/5/23 22:03,Appraiser_Data.ini,\Windows\appcompat\appraiser\AltData\Appraiser_Data.ini,0.1797,0.9,0.7203,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/5/23 22:03,global.temp.ini,\Users\blueangel\AppData\Local\Microsoft\OneDrive\settings\Personal\global.temp.ini,0.1898,0.9,0.7102,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/5/23 22:03,~DFAD45.tmp,\Users\blueangel\AppData\Local\Temp\~DFAD45.tmp,0.1996,0.9,0.7004,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/5/23 22:03,global.temp.ini,\Users\blueangel\AppData\Local\Microsoft\OneDrive\settings\Personal\global.temp.ini,0.1997,0.9,0.7003,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/5/23 22:03,appraiser.sdb,\Windows\appcompat\appraiser\AltData\appraiser.sdb,0.1997,0.9,0.7003,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/5/23 22:03,2eeae7447df15f4222baac0355552e52c54115845c8811a537f547cb6dc44b1f.exe,\Users\blueangel\Desktop\Sample\2eeae7447df15f4222baac0355552e52c54115845c8811a537f547cb6dc44b1f.exe,0.1998,0.9,0.7002,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/5/23 22:03,BITE43C.tmp,,0.2097,0.9,0.6903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/5/23 22:03,winmon.tlb,\Users\blueangel\AppData\Roaming\visual\winmon.tlb,0.2197,0.9,0.6803,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/5/23 22:03,d3server.bin,\Users\blueangel\AppData\Roaming\visual\d3server.bin,0.2197,0.9,0.6803,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/5/23 22:02,global.temp.ini,\Users\blueangel\AppData\Local\Microsoft\OneDrive\settings\Personal\global.temp.ini,0.2197,0.9,0.6803,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/5/23 22:03,lsdb2.json.new,\ProgramData\Avast Software\Avast\lsdb2.json.new,0.2199,0.9,0.6801,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
1/5/23 22:02,2eeae7447df15f4222baac0355552e52c54115845c8811a537f547cb6dc44b1f,\Users\blueangel\Desktop\Sample\2eeae7447df15f4222baac0355552e52c54115845c8811a537f547cb6dc44b1f,0.2295,0.9,0.6705,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
1/5/23 22:03,BIT2F9F.tmp,\Windows\Temp\BIT2F9F.tmp,0.2297,0.9,0.6703,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,True
