mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
9.99018383026123,1.1989679212830222,0.2007073402404785,0.08169385019306143,10,sqrt,2,20,100,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",0.4,0.06557377049180328,0.3841059602649007,0.42105263157894735,0.7710843373493976,0.40836333993700985,0.2235578649612223,1,0.7806841046277666,0.8651162790697674,0.7971360381861575,0.6666666666666666,0.7767441860465116,0.7772694549193739,0.06380698731847356
11.763630723953247,0.6142264390794415,0.186478853225708,0.043412683133522804,10,log2,5,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.4,0.04316546762589928,0.3924050632911392,0.4186046511627907,0.7857142857142857,0.407977893558823,0.23502849864603484,2,0.5705882352941176,0.7126436781609196,0.7455357142857143,0.6643109540636042,0.5632377740303541,0.6512632711669419,0.07359624920133537
11.002177000045776,0.3201920229072903,0.2031764030456543,0.05085044085228651,10,log2,5,20,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",0.4,0.04316546762589928,0.3924050632911392,0.4186046511627907,0.7857142857142857,0.407977893558823,0.23502849864603484,2,0.6024844720496895,0.7112810707456979,0.6788617886178862,0.6643109540636042,0.5566666666666666,0.6427209904287088,0.05567242133406177
10.821646928787231,0.2813100086103837,0.2129270076751709,0.0722195891288602,10,log2,5,10,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.4,0.04316546762589928,0.3924050632911392,0.4186046511627907,0.7857142857142857,0.407977893558823,0.23502849864603484,2,0.5705882352941176,0.7126436781609196,0.7455357142857143,0.6643109540636042,0.5632377740303541,0.6512632711669419,0.07359624920133537
7.257860946655273,0.47532287478915725,0.12113480567932129,0.02530378716320503,10,log2,5,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 100}",0.4,0.028985507246376812,0.3924050632911392,0.41420118343195267,0.8,0.40711835079389375,0.24399088340246783,5,0.5817091454272864,0.7112810707456979,0.7324561403508771,0.6643109540636042,0.5748709122203098,0.6529256445615551,0.06484506424993423
5.9469092845916744,0.21929971601613804,0.12032341957092285,0.039044117595895295,10,log2,5,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 100}",0.4,0.028985507246376812,0.3924050632911392,0.41420118343195267,0.8,0.40711835079389375,0.24399088340246783,5,0.5817091454272864,0.7112810707456979,0.7324561403508771,0.6643109540636042,0.5748709122203098,0.6529256445615551,0.06484506424993423
6.408855819702149,0.14232954858296096,0.10403013229370117,0.00963844468507846,10,log2,2,20,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 20, 'n_estimators': 100}",0.4,0.014598540145985401,0.3924050632911392,0.4528301886792453,0.775,0.40696675842327396,0.2415637880736517,7,0.5941807044410413,0.75,0.767816091954023,0.6988847583643123,0.5768566493955095,0.6775476408309772,0.07866604355278482
16.609558582305908,0.45255505883104263,0.3345940589904785,0.05222062158548551,10,log2,5,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.4,0.028985507246376812,0.3924050632911392,0.4161849710982659,0.7857142857142857,0.40465796547001354,0.23943200169516773,8,0.5705882352941176,0.7181467181467182,0.750561797752809,0.6619718309859155,0.5651438240270727,0.6532824812413266,0.07530325445497418
16.162054347991944,0.6065882907782758,0.39522747993469237,0.11366223881176206,10,log2,5,10,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.4,0.028985507246376812,0.3924050632911392,0.4161849710982659,0.7857142857142857,0.40465796547001354,0.23943200169516773,8,0.5705882352941176,0.7181467181467182,0.750561797752809,0.6619718309859155,0.5651438240270727,0.6532824812413266,0.07530325445497418
6.3368322372436525,0.11580721638899566,0.12513461112976074,0.05757686483626492,10,log2,10,20,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 100}",0.36363636363636365,0.028985507246376812,0.3875,0.4161849710982659,0.8095238095238095,0.40116613030096315,0.24782865953709474,10,0.5735512630014858,0.7294117647058823,0.7324561403508771,0.6619718309859155,0.5604026845637584,0.6515587367215838,0.07363220520076061
6.605283403396607,0.3647050050610361,0.10428061485290527,0.018877812711192998,10,log2,10,10,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 100}",0.36363636363636365,0.028985507246376812,0.3875,0.4161849710982659,0.8095238095238095,0.40116613030096315,0.24782865953709474,10,0.5735512630014858,0.7294117647058823,0.7324561403508771,0.6619718309859155,0.5604026845637584,0.6515587367215838,0.07363220520076061
5.759893083572388,0.3043254735848777,0.10360298156738282,0.009960264536216713,10,log2,10,5,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 100}",0.36363636363636365,0.028985507246376812,0.3875,0.4161849710982659,0.8095238095238095,0.40116613030096315,0.24782865953709474,10,0.5735512630014858,0.7294117647058823,0.7324561403508771,0.6619718309859155,0.5604026845637584,0.6515587367215838,0.07363220520076061
15.86222414970398,0.6579518686984424,0.35712399482727053,0.048122985749933116,10,log2,5,20,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 300}",0.4,0.028985507246376812,0.3924050632911392,0.38095238095238093,0.7857142857142857,0.3976114474408365,0.239507508431642,13,0.6024844720496895,0.7126436781609196,0.7405764966740577,0.6287625418060201,0.5575959933222037,0.6484126364025781,0.06835640280817938
6.04993257522583,0.37826662001406475,0.11337218284606934,0.02138063101447768,10,log2,5,20,100,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 100}",0.3333333333333333,0.014598540145985401,0.3924050632911392,0.45569620253164556,0.7654320987654321,0.3922930476135071,0.24057519114604395,14,0.5969230769230769,0.7265625,0.6788617886178862,0.704119850187266,0.5493421052631579,0.6511618641982774,0.06718065097460171
19.046938514709474,1.5136006922172314,0.3253443717956543,0.17745828841113284,10,log2,10,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",0.3076923076923077,0.05714285714285714,0.3924050632911392,0.40414507772020725,0.8,0.3922770611693023,0.23910180939480136,15,0.5861027190332326,0.7112810707456979,0.6802443991853361,0.6025641025641025,0.5475409836065573,0.6255466550269853,0.06084593631916863
17.23269991874695,0.6172651120571545,0.3546285152435303,0.13116949077786788,10,log2,10,10,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",0.3076923076923077,0.05714285714285714,0.3924050632911392,0.40414507772020725,0.8,0.3922770611693023,0.23910180939480136,15,0.5861027190332326,0.7112810707456979,0.6802443991853361,0.6025641025641025,0.5475409836065573,0.6255466550269853,0.06084593631916863
15.794050788879394,0.3719210723628133,0.3362581253051758,0.05957751002861523,10,log2,10,20,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",0.3076923076923077,0.05714285714285714,0.3924050632911392,0.40414507772020725,0.8,0.3922770611693023,0.23910180939480136,15,0.5861027190332326,0.7112810707456979,0.6802443991853361,0.6025641025641025,0.5475409836065573,0.6255466550269853,0.06084593631916863
26.001628398895264,0.9349153063139695,0.4460162162780762,0.12406274316284578,10,sqrt,10,20,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 300}",0.3333333333333333,0.05714285714285714,0.389937106918239,0.4186046511627907,0.7560975609756098,0.39102310190656603,0.22308985147269716,18,0.7592954990215264,0.7099236641221374,0.734065934065934,0.6619718309859155,0.5493421052631579,0.6829198066917342,0.0741083005411242
13.282416915893554,0.4441052471502613,0.1825796604156494,0.04040670310901328,10,sqrt,10,5,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 200}",0.3333333333333333,0.05714285714285714,0.389937106918239,0.4186046511627907,0.7560975609756098,0.39102310190656603,0.22308985147269716,18,0.7592954990215264,0.7085714285714285,0.734065934065934,0.6619718309859155,0.5493421052631579,0.6826493595815925,0.07401166492683203
20.796691513061525,0.6277933447099806,0.387506103515625,0.05048268738835821,10,sqrt,10,5,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 5, 'n_estimators': 300}",0.3333333333333333,0.05714285714285714,0.389937106918239,0.4186046511627907,0.7560975609756098,0.39102310190656603,0.22308985147269716,18,0.7592954990215264,0.7099236641221374,0.734065934065934,0.6619718309859155,0.5493421052631579,0.6829198066917342,0.0741083005411242
13.828018236160279,0.5529224433245046,0.17621212005615233,0.03478071469570805,10,sqrt,10,10,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 200}",0.3333333333333333,0.05714285714285714,0.389937106918239,0.4186046511627907,0.7560975609756098,0.39102310190656603,0.22308985147269716,18,0.7592954990215264,0.7085714285714285,0.734065934065934,0.6619718309859155,0.5493421052631579,0.6826493595815925,0.07401166492683203
21.039885997772217,0.6939774187512009,0.31940035820007323,0.09146668037949693,10,sqrt,10,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 10, 'n_estimators': 300}",0.3333333333333333,0.05714285714285714,0.389937106918239,0.4186046511627907,0.7560975609756098,0.39102310190656603,0.22308985147269716,18,0.7592954990215264,0.7099236641221374,0.734065934065934,0.6619718309859155,0.5493421052631579,0.6829198066917342,0.0741083005411242
15.314367198944092,0.7912856990398766,0.20169649124145508,0.049142891332029454,10,sqrt,10,20,200,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 10, 'min_samples_split': 20, 'n_estimators': 200}",0.3333333333333333,0.05714285714285714,0.389937106918239,0.4186046511627907,0.7560975609756098,0.39102310190656603,0.22308985147269716,18,0.7592954990215264,0.7085714285714285,0.734065934065934,0.6619718309859155,0.5493421052631579,0.6826493595815925,0.07401166492683203
