01-APT17
source,lsn/usn,category,detail
usnjrnl,1717082512,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.71.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:48) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717083232,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.72.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:48) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717083952,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.73.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:48) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717084736,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.74.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:49) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717085456,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.75.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:49) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717086176,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.76.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:49) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717086896,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.77.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:49) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717087616,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.78.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:49) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717088400,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.79.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:49) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717089120,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.80.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:49) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717089840,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.81.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:49) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717090560,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.82.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:49) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717091280,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.83.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:49) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717092000,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.84.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:49) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717092784,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.85.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:50) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717093504,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.86.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:50) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717094224,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.87.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:50) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717094944,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.88.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:50) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717095664,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.89.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:50) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717096736,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.173759.428.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:50) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717097544,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.173759.428.2.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:51) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717098264,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.175817.420.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:51) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717098984,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.181843.333.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:51) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717099704,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.183040.874.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:51) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717100544,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.184944.109.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:51) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717101984,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.193041.301.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:51) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717102704,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.203041.323.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:51) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717103424,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.213041.312.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:51) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717104232,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.223041.336.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:51) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717105216,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.231817.373.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 22:59:51) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717631080,Timestamp Manipulation,"[Malicious] The timestamp of nTimestomp_SI_MACE_Manipulation.dll"" may have been manipulated after executing nTimestomp. => ((CreationTime : 2022-12-22 23:19:23) != (Creation Event Time : 2023-12-26 23:03:30))"""


10-DarkHotel663
source,lsn/usn,category,detail
logfile,6281363035,Timestamp Manipulation,"[Suspicious] $SI timestamp of sqlmgr.dll"" is changed to the past.  => CreationTime : 2023-01-05 22:03:10 -> 2022-12-20 21:29:23(same as d3server.exe), ModifiedTime : 2023-01-05 22:03:10 -> 2022-12-20 21:29:23(same as d3server.exe), AccessedTime : 2023-01-05 22:03:10 -> 2023-01-05 22:02:25(same as d3server.exe)"""
logfile,6281398901,Timestamp Manipulation,"[Suspicious] $SI timestamp of d3server.exe"" is changed to the past.  => CreationTime : 2023-01-05 22:03:11 -> 2022-12-20 21:29:23(same as sqlmgr.dll), ModifiedTime : 2023-01-05 22:03:11 -> 2022-12-20 21:29:23(same as sqlmgr.dll), AccessedTime : 2023-01-05 22:03:11 -> 2023-01-05 22:02:25(same as sqlmgr.dll)"""
usnjrnl,997003840,Timestamp Manipulation,"[Suspicious] The timestamp of sqlmgr.dll"" may have been manipulated. => ((CreationTime : 2022-12-20 21:29:23) != (Creation Event Time : 2023-01-05 22:03:10))"""
usnjrnl,996998416,Timestamp Manipulation,"[Suspicious] The timestamp of d3server.exe"" may have been manipulated. => ((CreationTime : 2022-12-20 21:29:23) != (Creation Event Time : 2023-01-05 22:03:11))"""


10-PE
source,lsn/usn,category,detail
usnjrnl,1717086320,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.68.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717087040,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.69.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717087760,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.70.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717088544,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.71.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717089264,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.72.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717089984,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.73.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717091024,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.74.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717091744,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.75.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717092496,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.76.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717093216,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.77.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717094336,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.78.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717096160,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.80.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717097384,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.81.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717100000,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.83.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717101064,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.84.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717102024,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.85.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717102744,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.86.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717103464,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.87.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717104184,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.88.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717105328,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.89.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717106048,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.173759.428.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:26:44))"""
usnjrnl,1717106768,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.173759.428.2.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717107488,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.175817.420.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717109024,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.183040.874.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717110992,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.184944.109.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717112832,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.193041.301.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:05) != (Creation Event Time : 2023-12-26 22:39:35))"""
usnjrnl,1717083064,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.164824.113.64.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:04) != (Creation Event Time : 2023-12-26 22:59:48))"""
usnjrnl,1717114720,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.213041.312.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:05) != (Creation Event Time : 2023-12-26 22:59:51))"""
usnjrnl,1717115440,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.223041.336.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:05) != (Creation Event Time : 2023-12-26 22:59:51))"""
usnjrnl,1717116160,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.231817.373.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:05) != (Creation Event Time : 2023-12-26 22:59:51))"""
usnjrnl,1717116928,Timestamp Manipulation,"[Suspicious] The timestamp of WindowsUpdate.20231225.235013.988.1.etl"" may have been manipulated. => ((CreationTime : 2023-12-26 23:28:05) != (Creation Event Time : 2023-12-26 22:59:51))"""


11-DarkHotelbbd
source,lsn/usn,category,detail
logfile,6281030353,Timestamp Manipulation,"[Suspicious] $SI timestamp of boof.dll"" is changed to the past. (Zero in changed timestamp's 100-nanoseconds) => CreationTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.exe, boof.sys), ModifiedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.exe, boof.sys), AccessedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.sys)"""
logfile,6281031128,Timestamp Manipulation,"[Suspicious] $SI timestamp of boof.exe"" is changed to the past. (Zero in changed timestamp's 100-nanoseconds) => CreationTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll, boof.sys), ModifiedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll, boof.sys), AccessedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll, boof.sys)"""
logfile,6281031900,Timestamp Manipulation,"[Suspicious] $SI timestamp of boof.sys"" is changed to the past. (Zero in changed timestamp's 100-nanoseconds) => CreationTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll, boof.exe), ModifiedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll, boof.exe), AccessedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll)"""
usnjrnl,996866824,Timestamp Manipulation,"[Suspicious] The timestamp of boof.dll"" may have been manipulated. (Zero in CreationTime's 100-nanoseconds) => ((CreationTime : 2019-12-07 17:03:44(Zero in 100-nanoseconds)) != (Creation Event Time : 2023-01-05 22:09:14))"""
usnjrnl,996867224,Timestamp Manipulation,"[Suspicious] The timestamp of boof.exe"" may have been manipulated. (Zero in CreationTime's 100-nanoseconds) => ((CreationTime : 2019-12-07 17:03:44(Zero in 100-nanoseconds)) != (Creation Event Time : 2023-01-05 22:09:14))"""
usnjrnl,996867624,Timestamp Manipulation,"[Suspicious] The timestamp of boof.sys"" may have been manipulated. (Zero in CreationTime's 100-nanoseconds) => ((CreationTime : 2019-12-07 17:03:44(Zero in 100-nanoseconds)) != (Creation Event Time : 2023-01-05 22:09:14))"""


11-PE
source,lsn/usn,category,detail
logfile,6281030353,Timestamp Manipulation,"[Suspicious] $SI timestamp of boof.dll"" is changed to the past. (Zero in changed timestamp's 100-nanoseconds) => CreationTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.exe, boof.sys), ModifiedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.exe, boof.sys), AccessedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.sys)"""
logfile,6281031128,Timestamp Manipulation,"[Suspicious] $SI timestamp of boof.exe"" is changed to the past. (Zero in changed timestamp's 100-nanoseconds) => CreationTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll, boof.sys), ModifiedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll, boof.sys), AccessedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll, boof.sys)"""
logfile,6281031900,Timestamp Manipulation,"[Suspicious] $SI timestamp of boof.sys"" is changed to the past. (Zero in changed timestamp's 100-nanoseconds) => CreationTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll, boof.exe), ModifiedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll, boof.exe), AccessedTime : 2023-01-05 22:09:14 -> 2019-12-07 17:03:44(Zero in 100-nanoseconds)(same as boof.dll)"""
usnjrnl,996866824,Timestamp Manipulation,"[Suspicious] The timestamp of boof.dll"" may have been manipulated. (Zero in CreationTime's 100-nanoseconds) => ((CreationTime : 2019-12-07 17:03:44(Zero in 100-nanoseconds)) != (Creation Event Time : 2023-01-05 22:09:14))"""
usnjrnl,996867224,Timestamp Manipulation,"[Suspicious] The timestamp of boof.exe"" may have been manipulated. (Zero in CreationTime's 100-nanoseconds) => ((CreationTime : 2019-12-07 17:03:44(Zero in 100-nanoseconds)) != (Creation Event Time : 2023-01-05 22:09:14))"""
usnjrnl,996867624,Timestamp Manipulation,"[Suspicious] The timestamp of boof.sys"" may have been manipulated. (Zero in CreationTime's 100-nanoseconds) => ((CreationTime : 2019-12-07 17:03:44(Zero in 100-nanoseconds)) != (Creation Event Time : 2023-01-05 22:09:14))"""

12-PE
source,lsn/usn,category,detail
logfile,10589145610,Timestamp Manipulation,"[Malicious] After execution of SetMace, $SI timestamp of SetMACE_SI_FN_MACE_Manipulation.dll"" is changed to the past. => CreationTime : 2023-12-31 23:57:58 -> 2022-12-22 23:19:23, ModifiedTime : 2023-12-31 23:57:59 -> 2022-12-22 23:19:23, MFTModifiedTime : 2023-12-31 23:57:59 -> 2022-12-22 23:19:23, AccessedTime : 2023-12-31 23:57:59 -> 2022-12-22 23:19:23"""
logfile,10589147061,Timestamp Manipulation,"[Malicious] $SI, $FN timestamp manipulation of SetMACE_SI_FN_MACE_Manipulation.dll"" is detected. (Time Reversal Event(10589145610) -> Move(Before) -> Move(After) -> Time Reversal Event(10589147061))"""
logfile,10589148049,Timestamp Manipulation,"[Malicious] $SI, $FN timestamp manipulation of SetMACE_SI_FN_MACE_Manipulation.dll"" is detected. (Time Reversal Event(10589147061) -> Move(Before) -> Move(After) -> Time Reversal Event(10589148049))"""
logfile,10589148732,Execution of Suspicious Programs,SetMace (Timestamp Manipulation) has been executed.
usnjrnl,1754769176,Execution of Suspicious Programs,SetMace (Timestamp Manipulation) has been executed.
usnjrnl,1688454976,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package~31bf3856ad364e35~amd64~~10.0.19041.2364.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:05) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:18))"""
usnjrnl,1688456472,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package00~31bf3856ad364e35~amd64~~10.0.19041.2311.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:05) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:18)), (CreationTime(2022-12-20 21:25:06) is same as Microsoft-Windows-Client-Desktop-Required-Package00~31bf3856ad364e35~amd64~~10.0.19041.2311.mum)"""
usnjrnl,1688458240,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package01~31bf3856ad364e35~amd64~~10.0.19041.2311.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:05) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:18))"""
usnjrnl,1688459776,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package0110~31bf3856ad364e35~amd64~~10.0.19041.2311.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:06) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:18))"""
usnjrnl,1688482568,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package051020~31bf3856ad364e35~amd64~~10.0.19041.2364.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:07) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:18))"""
usnjrnl,1688484504,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package051021~31bf3856ad364e35~amd64~~10.0.19041.2364.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:07) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:19))"""
usnjrnl,1688486448,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package0511~31bf3856ad364e35~amd64~~10.0.19041.2364.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:07) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:19))"""
usnjrnl,1688487984,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package0512~31bf3856ad364e35~amd64~~10.0.19041.2364.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:07) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:19))"""
usnjrnl,1688492800,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package0515~31bf3856ad364e35~amd64~~10.0.19041.2364.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:08) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:19))"""
usnjrnl,1688494336,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package0516~31bf3856ad364e35~amd64~~10.0.19041.2364.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:08) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:19))"""
usnjrnl,1688500656,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package0518~31bf3856ad364e35~amd64~~10.0.19041.2364.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:09) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:19))"""
usnjrnl,1688503808,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package05110~31bf3856ad364e35~amd64~~10.0.19041.2364.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:09) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:19))"""
usnjrnl,1688506880,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Desktop-Required-Package05112~31bf3856ad364e35~amd64~~10.0.19041.2311.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:10) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:19))"""
usnjrnl,1688535648,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Features-Package00~31bf3856ad364e35~amd64~~10.0.19041.2364.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:12) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:20))"""
usnjrnl,1688550400,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Client-Features-Package03~31bf3856ad364e35~amd64~~10.0.19041.2364.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:13) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:21))"""
usnjrnl,1688564176,Timestamp Manipulation,"[Suspicious] The timestamp of Microsoft-Windows-Printer-Drivers-Package~31bf3856ad364e35~amd64~~10.0.19041.2193.cat"" may have been manipulated. => ((MFTmodifiedTime : 2023-12-25 16:50:13) != (Last Basic_Info_Changed Event Time : 2023-12-25 16:49:21)), (CreationTime(2022-12-20 21:25:07) is same as Microsoft-Windows-Printer-Drivers-Package~31bf3856ad364e35~amd64~~10.0.19041.2193.mum)"""
