LSN,EventTime(UTC+8),Event,Detail,File/Directory Name,Full Path,CreationTime,ModifiedTime,MFTModifiedTime,AccessedTime,Redo,Target VCN,Cluster Index
6276054445,1/4/23 14:14,File Deletion,,8b9a920c-5a6b-47f5-b473-17f25d819550.tmp,\Users\blueangel\AppData\Local\Temp\8b9a920c-5a6b-47f5-b473-17f25d819550.tmp,1/4/23 21:34,1/4/23 21:34,1/4/23 21:34,1/4/23 21:34,Deallocate File Record Segment,0x22D1,0
6276054574,1/4/23 14:14,Updating Modified Time,ModifiedTime : 2023-01-04 21:35:14 -> 2023-01-04 21:35:26,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0x6C15,4
6276054629,1/4/23 14:14,Updating Modified Time,ModifiedTime : 2023-01-04 21:35:15 -> 2023-01-04 21:35:27,logs.txt <Guessed>,\Users\blueangel\AppData\Roaming\Microsoft\Teams\logs.txt,,,,,Update Resident Value,0x209D,6
6276054748,1/4/23 14:14,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,1/4/23 14:14,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Initialize File Record Segment,0x22C5,2
6276055024,1/4/23 14:14,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x22C5,2
6276055671,1/4/23 14:14,Updating Modified Time,ModifiedTime : 2023-01-04 21:35:25 -> 2023-01-04 21:35:29,UDB-User23847576+RemoteGraph.sql <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql,,,,,Update Resident Value,0x6E75,2
6276056049,1/4/23 14:14,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,1/4/23 14:14,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Deallocate File Record Segment,0x22C5,2
6276056243,1/4/23 14:14,File Creation,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,1/4/23 14:14,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Initialize File Record Segment,0x22C5,2
6276056470,,Writing Content of Resident File,Writing Size : 512,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,,,,,Update Resident Value,0x22C5,2
6276057490,,File Deletion,,UDB-User23847576+RemoteGraph.sql-journal,\Users\blueangel\AppData\Roaming\Evernote\conduit-storage\https%3A%2F%2Fwww.evernote.com\UDB-User23847576+RemoteGraph.sql-journal,1/4/23 14:14,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Deallocate File Record Segment,0x22C5,2
6276067976,,# Check Point,,,,,,,,Compensation Log Record,0x76152810,1
6276068013,,Updating Modified Time,ModifiedTime : 2023-01-04 21:35:26 -> 2023-01-04 21:35:32,current_log.txt <Guessed>,\Users\blueangel\AppData\Local\CiscoSpark\current_log.txt,,,,,Update Resident Value,0x6C15,4
6276068068,,Updating Modified Time,ModifiedTime : 2023-01-04 21:35:27 -> 2023-01-04 21:35:33,logs.txt <Guessed>,\Users\blueangel\AppData\Roaming\Microsoft\Teams\logs.txt,,,,,Update Resident Value,0x209D,6
6276068187,1/4/23 21:35,File Creation,,3d39abc5-30d6-495e-8316-aae3ab1da7e7.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\3d39abc5-30d6-495e-8316-aae3ab1da7e7.tmp,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Initialize File Record Segment,0x22C5,2
6276068496,1/4/23 21:35,Writing Content of Non-Resident File,Data Runs(in Volume) : 673590(1),3d39abc5-30d6-495e-8316-aae3ab1da7e7.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\3d39abc5-30d6-495e-8316-aae3ab1da7e7.tmp,,,,,Update Mapping Pairs,0x22C5,2
6276068702,1/4/23 21:35,Time Reversal Event,CreationTime : 2023-01-04 21:35:34 -> 2022-12-16 17:32:24(same as TransportSecurity/ TransportSecurity~RF18eeca62.TMP/ TransportSecurity~RF1dced.TMP),3d39abc5-30d6-495e-8316-aae3ab1da7e7.tmp,\Users\blueangel\AppData\Roaming\Evernote\Network\3d39abc5-30d6-495e-8316-aae3ab1da7e7.tmp,,,,,Update Resident Value,0x22C5,2
6276068883,1/4/23 21:35,Updating Modified Time,ModifiedTime : 2023-01-04 21:35:04 -> 2023-01-04 21:35:34,Network <Guessed>,\Users\blueangel\AppData\Roaming\Evernote\Network,,,,,Update Resident Value,0x6E60,4
6276069116,1/4/23 21:35,File Creation,,TransportSecurity~RF18d65baf.TMP,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity~RF18d65baf.TMP,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Initialize File Record Segment,0x22D1,0
6276069460,,File Deletion,,TransportSecurity~RF18d65baf.TMP,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity~RF18d65baf.TMP,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Deallocate File Record Segment,0x22D1,0
6276069664,,Renaming File,TransportSecurity -> TransportSecurity~RF18d65baf.TMP,TransportSecurity~RF18d65baf.TMP,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity~RF18d65baf.TMP,,,,,Create Attribute,0x22D8,4
6276070089,,Renaming File,3d39abc5-30d6-495e-8316-aae3ab1da7e7.tmp -> TransportSecurity,TransportSecurity,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity,,,,,Create Attribute,0x22C5,2
6276070390,,Updating MFTModified Time,MFTModifiedTime : 2023-01-04 21:35:04 -> 2023-01-04 21:35:34,TransportSecurity~RF18d65baf.TMP,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity~RF18d65baf.TMP,,,,,Update Resident Value,0x22D8,4
6276070786,,File Deletion,,TransportSecurity~RF18d65baf.TMP,\Users\blueangel\AppData\Roaming\Evernote\Network\TransportSecurity~RF18d65baf.TMP,12/16/22 17:32,1/4/23 21:35,1/4/23 21:35,1/4/23 21:35,Deallocate File Record Segment,0x22D8,4
