eventtime,filename,filepath,ml_confidence,hybrid_confidence,confidence_boost,ml_classification,hybrid_classification,rule_applied,cross_artifact_validation_score,has_logfile_evidence,zero_in_nanoseconds
12/26/23 0:05,3a6e8767-00d0-4224-921c-268883f7770c.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Network\3a6e8767-00d0-4224-921c-268883f7770c.tmp,0.0998,0.9,0.8002,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,344db9e0ced35349bae84ab4f5aa218e,\Windows\System32\config\systemprofile\AppData\Local\344db9e0ced35349bae84ab4f5aa218e,0.0998,0.9,0.8002,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,de5b27751a0c694e98ec9047f9c44c0f,\Windows\System32\config\systemprofile\AppData\Local\de5b27751a0c694e98ec9047f9c44c0f,0.0998,0.9,0.8002,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:04,7b22fb34-92d0-4dcb-b505-a39bcd074abd.tmp,\Users\blueangel\AppData\Roaming\Evernote\Partitions\user%3A23847576\7b22fb34-92d0-4dcb-b505-a39bcd074abd.tmp,0.0998,0.9,0.8002,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,8caff6392279c547a1e45b051f9a0a6b,\Windows\System32\config\systemprofile\AppData\Local\8caff6392279c547a1e45b051f9a0a6b,0.0998,0.9,0.8002,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:06,8aaa6312-0faa-4542-87c0-b403c487f180.tmp,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\8aaa6312-0faa-4542-87c0-b403c487f180.tmp,0.0998,0.9,0.8002,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,b92de673fe982a4c8136a3f94959862e,\Windows\System32\config\systemprofile\AppData\Local\b92de673fe982a4c8136a3f94959862e,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,13422de657e25745b41a555baf21ecb1,\Windows\System32\config\systemprofile\AppData\Local\13422de657e25745b41a555baf21ecb1,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,6ac3e0235dea1f42ac81c98a09fb9a9c,\Windows\System32\config\systemprofile\AppData\Local\6ac3e0235dea1f42ac81c98a09fb9a9c,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,a3b487b56bfa514fb0895658b5bcd254,\Windows\System32\config\systemprofile\AppData\Local\a3b487b56bfa514fb0895658b5bcd254,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,fcf03efeed6d174f9270de10ad805fed,\Windows\System32\config\systemprofile\AppData\Local\fcf03efeed6d174f9270de10ad805fed,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,68522fead19e084b96e1b502a4bf3f83,\Windows\System32\config\systemprofile\AppData\Local\68522fead19e084b96e1b502a4bf3f83,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,0efba2cf4ef48947bc28e3a42e1df65f,\Windows\System32\config\systemprofile\AppData\Local\0efba2cf4ef48947bc28e3a42e1df65f,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,496bd7b382233342a1d1b6fbb19f3631,\Windows\System32\config\systemprofile\AppData\Local\496bd7b382233342a1d1b6fbb19f3631,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,c12ee319a9e30d438de32f59e4a24486,\Windows\System32\config\systemprofile\AppData\Local\c12ee319a9e30d438de32f59e4a24486,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,e8a6dd0753291a4ea25611fe45ad2b98,\Windows\System32\config\systemprofile\AppData\Local\e8a6dd0753291a4ea25611fe45ad2b98,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,1072e83ee2f26d46935bbdcaf2636b0f,\Windows\System32\config\systemprofile\AppData\Local\1072e83ee2f26d46935bbdcaf2636b0f,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,737682fc80cf204384fdb548d4812343,\Windows\System32\config\systemprofile\AppData\Local\737682fc80cf204384fdb548d4812343,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,1695c730cbe2b74b892a83099bdc27e2,\Windows\System32\config\systemprofile\AppData\Local\1695c730cbe2b74b892a83099bdc27e2,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,1399aa16cb4948429776094bafa4dbd7,\Windows\System32\config\systemprofile\AppData\Local\1399aa16cb4948429776094bafa4dbd7,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,2078c120537a4b4cb5a4dcedc6e6e9df,\Windows\System32\config\systemprofile\AppData\Local\2078c120537a4b4cb5a4dcedc6e6e9df,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,a2747bb90ae9a046b6f51465b6aa2dd5,\Windows\System32\config\systemprofile\AppData\Local\a2747bb90ae9a046b6f51465b6aa2dd5,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,78e0fa9d9275b94fbc003f3699097407,\Windows\System32\config\systemprofile\AppData\Local\78e0fa9d9275b94fbc003f3699097407,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,9990b6108d7bd4429762c0ff594deda6,\Windows\System32\config\systemprofile\AppData\Local\9990b6108d7bd4429762c0ff594deda6,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,3999ce2e524d034eac1edfd9c84a4ac8,\Windows\System32\config\systemprofile\AppData\Local\3999ce2e524d034eac1edfd9c84a4ac8,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
12/26/23 0:13,05a2d614f473d040af50382813672698,\Windows\System32\config\systemprofile\AppData\Local\05a2d614f473d040af50382813672698,0.1097,0.9,0.7903,Benign,Timestomped,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),3,True,False
