eventtime,filename,filepath,ml_confidence,lf_lsn,lf_cluster_index,usn_usn,hybrid_confidence,confidence_boost,risk_level,rule_applied,source,has_logfile_evidence,has_usnjrnl_evidence,lf_event,usn_event_info,cross_artifact_validation_score,timestamp_manipulation_pattern_score,zero_in_nanoseconds,is_tunneling
12/26/23 0:13,4a19344901da014b8ff80e56d3597235,\Windows\System32\config\systemprofile\AppData\Local\4a19344901da014b8ff80e56d3597235,0.0898,10052915042.0,4.0,1716759512.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,e892568d3ed0c54a8a932bab9a5a22da,\Windows\System32\config\systemprofile\AppData\Local\e892568d3ed0c54a8a932bab9a5a22da,0.0898,10052910898.0,6.0,1716756736.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,07de0932f4ccba4a94ec21dcd950a0d5,\Windows\System32\config\systemprofile\AppData\Local\07de0932f4ccba4a94ec21dcd950a0d5,0.0898,10052906713.0,4.0,1716753896.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,94a329db36191c41b688635ffe5b56cf,\Windows\System32\config\systemprofile\AppData\Local\94a329db36191c41b688635ffe5b56cf,0.0898,10052902514.0,2.0,1716751064.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,4a782911a1387743b96b305575edb08c,\Windows\System32\config\systemprofile\AppData\Local\4a782911a1387743b96b305575edb08c,0.0898,10052898323.0,6.0,1716748288.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,aa1b70c49362d142acbda8338f3d82d7,\Windows\System32\config\systemprofile\AppData\Local\aa1b70c49362d142acbda8338f3d82d7,0.0898,10052894176.0,4.0,1716745432.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,787294f9eecb09498de6bf49599fc84d,\Windows\System32\config\systemprofile\AppData\Local\787294f9eecb09498de6bf49599fc84d,0.0798,10052889981.0,0.0,1716742616.0,0.9,0.8202,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,594f9acc5dd1f047838e763a0fbac4f5,\Windows\System32\config\systemprofile\AppData\Local\594f9acc5dd1f047838e763a0fbac4f5,0.0898,10052885799.0,6.0,1716739808.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,2078c120537a4b4cb5a4dcedc6e6e9df,\Windows\System32\config\systemprofile\AppData\Local\2078c120537a4b4cb5a4dcedc6e6e9df,0.1097,10052946630.0,2.0,1716780208.0,0.9,0.7903,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:13,1a1fc729f4bea5428ccf35b465f8fb0f,\Windows\System32\config\systemprofile\AppData\Local\1a1fc729f4bea5428ccf35b465f8fb0f,0.0898,10052950440.0,2.0,1716782976.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 0:04,d863aa00-e831-4ca7-a2d8-11351677c750.tmp,\Users\blueangel\AppData\Roaming\Evernote\d863aa00-e831-4ca7-a2d8-11351677c750.tmp,0.1098,10050218884.0,2.0,1715638952.0,0.9,0.7902,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed,3,2,False,False
12/26/23 0:13,865101e3c158474093e796a9e729b9e3,\Windows\System32\config\systemprofile\AppData\Local\865101e3c158474093e796a9e729b9e3,0.0898,10052952511.0,2.0,1716784304.0,0.9,0.8102,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event & Changing FileAttribute,Basic_Info_Changed / Compression_Changed / Data_Overwritten / Content_Indexed_Attr_Changed,3,2,False,False
12/26/23 15:19,prbC52E.tmp,\Users\blueangel\AppData\Local\Temp\prbC52E.tmp,0.1597,10055011985.0,4.0,1717262296.0,0.9,0.7403,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed / Data_Added / Data_Overwritten / Data_Truncated,3,2,False,False
12/26/23 15:19,prbC52E.tmp,\Users\blueangel\AppData\Local\Temp\prbC52E.tmp,0.1697,10055011319.0,4.0,1717262296.0,0.9,0.7303,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed / Data_Added / Data_Overwritten / Data_Truncated,3,2,False,False
12/26/23 15:19,prbC4FD.tmp,\Users\blueangel\AppData\Local\Temp\prbC4FD.tmp,0.1597,10055009687.0,4.0,1717260888.0,0.9,0.7403,HIGH,Rule 1: Cross-artifact validation (LogFile + UsnJrnl),both,True,True,Time Reversal Event,Basic_Info_Changed / Data_Added / Data_Overwritten / Data_Truncated,3,2,False,False
