merge_key,lf_lsn,EventTime(UTC+8),lf_event,lf_detail,File/Directory Name,lf_full_path,lf_creation_time,lf_modified_time,lf_mft_modified_time,lf_accessed_time,Redo,Target VCN,Cluster Index,usn_event_time,usn_usn,usn_filename,usn_full_path,usn_event_info,SourceInfo,FileAttribute,Carving Flag,usn_file_reference_number,usn_parent_file_reference_number,suspicious_category,suspicious_detail,suspicious_source,lf_event_count,usn_event_count,has_logfile_evidence,has_usnjrnl_evidence,cross_artifact_validation_score,has_suspicious_label,filename,full_path,zero_in_nanoseconds_lf,zero_in_nanoseconds_suspicious,zero_in_nanoseconds_combined,is_flagged_suspicious,ground_truth_label
$logfile,,,,,,,,,,,,,,12/29/22 21:47,755444584.0,$LogFile,\Users\blueangel\Desktop\Tools\$LogFile,Basic_Info_Changed,Normal,Hidden / System,,0x00230000000083EB,0x0018000000055D52,,,,0,10,False,True,0.5,False,$LogFile,\Users\blueangel\Desktop\Tools\$LogFile,False,False,False,False,0
$mft,,,,,,,,,,,,,,12/29/22 21:47,755455672.0,$MFT,\Users\blueangel\Desktop\Tools\$MFT,Basic_Info_Changed,Normal,Hidden / System,,0x005900000000840B,0x0018000000055D52,,,,0,8,False,True,0.5,False,$MFT,\Users\blueangel\Desktop\Tools\$MFT,False,False,False,False,0
%%%41a5.tmp,,,,,,,,,,,,,,12/29/22 0:37,754181872.0,%%%41A5.tmp,\Users\blueangel\AppData\Local\Temp\%%%41A5.tmp,Basic_Info_Changed,Normal,Normal,,0x0001000000052482,0x000100000001A2E5,,,,0,2,False,True,0.5,False,%%%41A5.tmp,\Users\blueangel\AppData\Local\Temp\%%%41A5.tmp,False,False,False,False,0
.suo,,,,,,,,,,,,,,12/29/22 22:00,757808424.0,.suo,\Users\blueangel\Desktop\NTFS Log Tracker v1.9\.vs\NTFS Log Tracker\v17\.suo,Basic_Info_Changed,Normal,Archive / Hidden,,0x00020000000562FF,0x00020000000562FE,,,,0,33,False,True,0.5,False,.suo,\Users\blueangel\Desktop\NTFS Log Tracker v1.9\.vs\NTFS Log Tracker\v17\.suo,False,False,False,False,0
000300000000823f4c6a75cc,,,,,,,,,,,,,,12/26/22 17:17,739924816.0,000300000000823F4C6A75CC,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x000300000000823F,0x000100000000001D,,,,0,2,False,True,0.5,False,000300000000823F4C6A75CC,,False,False,False,False,0
00030000000082c058a9dbb3,,,,,,,,,,,,,,12/26/22 17:17,739933304.0,00030000000082C058A9DBB3,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x00030000000082C0,0x000100000000001D,,,,0,2,False,True,0.5,False,00030000000082C058A9DBB3,,False,False,False,False,0
000300000001d9354974e9f5,,,,,,,,,,,,,,12/29/22 21:50,755532544.0,000300000001D9354974E9F5,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x000300000001D935,0x000100000000001D,,,,0,2,False,True,0.5,False,000300000001D9354974E9F5,,False,False,False,False,0
000300000001e53907c8ae95,,,,,,,,,,,,,,12/29/22 22:08,758361744.0,000300000001E53907C8AE95,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000300000001E539,0x000100000000001D,,,,0,2,False,True,0.5,False,000300000001E53907C8AE95,,False,False,False,False,0
000400000001e5a168b632ee,,,,,,,,,,,,,,12/29/22 22:08,758364376.0,000400000001E5A168B632EE,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000400000001E5A1,0x000100000000001D,,,,0,2,False,True,0.5,False,000400000001E5A168B632EE,,False,False,False,False,0
000400000001e5a4313a9824,,,,,,,,,,,,,,12/29/22 22:08,758365240.0,000400000001E5A4313A9824,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000400000001E5A4,0x000100000000001D,,,,0,2,False,True,0.5,False,000400000001E5A4313A9824,,False,False,False,False,0
0005000000002ce16b693644,,,,,,,,,,,,,,12/29/22 0:38,754444104.0,0005000000002CE16B693644,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x0005000000002CE1,0x000100000000001D,,,,0,2,False,True,0.5,False,0005000000002CE16B693644,,False,False,False,False,0
000500000001e58b28ebebb6,,,,,,,,,,,,,,12/29/22 22:08,758362648.0,000500000001E58B28EBEBB6,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E58B,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E58B28EBEBB6,,False,False,False,False,0
000500000001e59f10e28475,,,,,,,,,,,,,,12/29/22 22:08,758363080.0,000500000001E59F10E28475,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E59F,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E59F10E28475,,False,False,False,False,0
000500000001e5a0186803a0,,,,,,,,,,,,,,12/29/22 22:08,758363512.0,000500000001E5A0186803A0,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5A0,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5A0186803A0,,False,False,False,False,0
000500000001e5a251b27b9c,,,,,,,,,,,,,,12/29/22 22:08,758363944.0,000500000001E5A251B27B9C,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5A2,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5A251B27B9C,,False,False,False,False,0
000500000001e5a6723beb0e,,,,,,,,,,,,,,12/29/22 22:08,758366208.0,000500000001E5A6723BEB0E,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5A6,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5A6723BEB0E,,False,False,False,False,0
000500000001e5a708d3d175,,,,,,,,,,,,,,12/29/22 22:08,758366640.0,000500000001E5A708D3D175,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5A7,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5A708D3D175,,False,False,False,False,0
000500000001e5a865dcddb5,,,,,,,,,,,,,,12/29/22 22:08,758367072.0,000500000001E5A865DCDDB5,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5A8,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5A865DCDDB5,,False,False,False,False,0
000500000001e5a95d4c73bb,,,,,,,,,,,,,,12/29/22 22:08,758367504.0,000500000001E5A95D4C73BB,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5A9,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5A95D4C73BB,,False,False,False,False,0
000500000001e5aa3db63033,,,,,,,,,,,,,,12/29/22 22:08,758367936.0,000500000001E5AA3DB63033,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5AA,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5AA3DB63033,,False,False,False,False,0
000500000001e5ad7a541ddd,,,,,,,,,,,,,,12/29/22 22:08,758368368.0,000500000001E5AD7A541DDD,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5AD,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5AD7A541DDD,,False,False,False,False,0
000500000001e5b26e0b52a2,,,,,,,,,,,,,,12/29/22 22:08,758368800.0,000500000001E5B26E0B52A2,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5B2,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5B26E0B52A2,,False,False,False,False,0
000500000001e5b34dc2423e,,,,,,,,,,,,,,12/29/22 22:08,758369232.0,000500000001E5B34DC2423E,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5B3,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5B34DC2423E,,False,False,False,False,0
000500000001e5b5381a5e16,,,,,,,,,,,,,,12/29/22 22:08,758369664.0,000500000001E5B5381A5E16,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5B5,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5B5381A5E16,,False,False,False,False,0
000500000001e5b630b0ea9f,,,,,,,,,,,,,,12/29/22 22:08,758370096.0,000500000001E5B630B0EA9F,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5B6,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5B630B0EA9F,,False,False,False,False,0
000500000001e5bb716bfe5c,,,,,,,,,,,,,,12/29/22 22:08,758370624.0,000500000001E5BB716BFE5C,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5BB,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5BB716BFE5C,,False,False,False,False,0
000500000001e5bc689855ff,,,,,,,,,,,,,,12/29/22 22:08,758371056.0,000500000001E5BC689855FF,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5BC,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5BC689855FF,,False,False,False,False,0
000500000001e5bd5072a8b1,,,,,,,,,,,,,,12/29/22 22:08,758371488.0,000500000001E5BD5072A8B1,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5BD,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5BD5072A8B1,,False,False,False,False,0
000500000001e5bf57073afc,,,,,,,,,,,,,,12/29/22 22:08,758371920.0,000500000001E5BF57073AFC,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5BF,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5BF57073AFC,,False,False,False,False,0
000500000001e5c17e829dc5,,,,,,,,,,,,,,12/29/22 22:08,758372352.0,000500000001E5C17E829DC5,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5C1,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5C17E829DC5,,False,False,False,False,0
000500000001e5c20b8f04e4,,,,,,,,,,,,,,12/29/22 22:08,758372784.0,000500000001E5C20B8F04E4,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5C2,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5C20B8F04E4,,False,False,False,False,0
000500000001e5c82f7f6b8c,,,,,,,,,,,,,,12/29/22 22:08,758373216.0,000500000001E5C82F7F6B8C,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5C8,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5C82F7F6B8C,,False,False,False,False,0
000500000001e5c97e1dbe46,,,,,,,,,,,,,,12/29/22 22:08,758373648.0,000500000001E5C97E1DBE46,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5C9,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5C97E1DBE46,,False,False,False,False,0
000500000001e5cc3ddf77aa,,,,,,,,,,,,,,12/29/22 22:08,758374080.0,000500000001E5CC3DDF77AA,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5CC,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5CC3DDF77AA,,False,False,False,False,0
000500000001e5cd30811488,,,,,,,,,,,,,,12/29/22 22:08,758374608.0,000500000001E5CD30811488,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5CD,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5CD30811488,,False,False,False,False,0
000500000001e5ce76af2cf4,,,,,,,,,,,,,,12/29/22 22:08,758375040.0,000500000001E5CE76AF2CF4,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5CE,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5CE76AF2CF4,,False,False,False,False,0
000500000001e5cf34abdb18,,,,,,,,,,,,,,12/29/22 22:08,758375472.0,000500000001E5CF34ABDB18,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5CF,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5CF34ABDB18,,False,False,False,False,0
000500000001e5d020e86d75,,,,,,,,,,,,,,12/29/22 22:08,758375904.0,000500000001E5D020E86D75,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5D0,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5D020E86D75,,False,False,False,False,0
000500000001e5d115b28b54,,,,,,,,,,,,,,12/29/22 22:08,758376336.0,000500000001E5D115B28B54,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5D1,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5D115B28B54,,False,False,False,False,0
000500000001e5d223265e50,,,,,,,,,,,,,,12/29/22 22:08,758376768.0,000500000001E5D223265E50,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5D2,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5D223265E50,,False,False,False,False,0
000500000001e5d36cf37346,,,,,,,,,,,,,,12/29/22 22:08,758377200.0,000500000001E5D36CF37346,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5D3,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5D36CF37346,,False,False,False,False,0
000500000001e5d45d22635b,,,,,,,,,,,,,,12/29/22 22:08,758377632.0,000500000001E5D45D22635B,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5D4,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5D45D22635B,,False,False,False,False,0
000500000001e5d503706302,,,,,,,,,,,,,,12/29/22 22:08,758378064.0,000500000001E5D503706302,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000500000001E5D5,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000001E5D503706302,,False,False,False,False,0
00050000000213860e134042,,,,,,,,,,,,,,12/29/22 22:26,760863968.0,00050000000213860E134042,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0005000000021386,0x000100000000001D,,,,0,2,False,True,0.5,False,00050000000213860E134042,,False,False,False,False,0
000500000002173361d27cfe,,,,,,,,,,,,,,12/29/22 22:26,760871888.0,000500000002173361D27CFE,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0005000000021733,0x000100000000001D,,,,0,2,False,True,0.5,False,000500000002173361D27CFE,,False,False,False,False,0
0005000000021a3701a852d4,,,,,,,,,,,,,,12/29/22 22:26,760873280.0,0005000000021A3701A852D4,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0005000000021A37,0x000100000000001D,,,,0,2,False,True,0.5,False,0005000000021A3701A852D4,,False,False,False,False,0
000600000000829605f7811d,,,,,,,,,,,,,,12/27/22 14:55,751841440.0,000600000000829605F7811D,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x0006000000008296,0x000100000000001D,,,,0,2,False,True,0.5,False,000600000000829605F7811D,,False,False,False,False,0
0006000000019d042572db05,,,,,,,,,,,,,,12/29/22 0:37,754180880.0,0006000000019D042572DB05,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x0006000000019D04,0x000100000000001D,,,,0,2,False,True,0.5,False,0006000000019D042572DB05,,False,False,False,False,0
0006000000019d0b4525c42b,,,,,,,,,,,,,,12/29/22 0:37,754181264.0,0006000000019D0B4525C42B,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x0006000000019D0B,0x000100000000001D,,,,0,2,False,True,0.5,False,0006000000019D0B4525C42B,,False,False,False,False,0
000600000002138423c39270,,,,,,,,,,,,,,12/29/22 22:26,760863536.0,000600000002138423C39270,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0006000000021384,0x000100000000001D,,,,0,2,False,True,0.5,False,000600000002138423C39270,,False,False,False,False,0
00060000000220aa20319fb2,,,,,,,,,,,,,,12/29/22 22:26,760874576.0,00060000000220AA20319FB2,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00060000000220AA,0x000100000000001D,,,,0,2,False,True,0.5,False,00060000000220AA20319FB2,,False,False,False,False,0
000600000002211b2af96579,,,,,,,,,,,,,,12/29/22 22:26,760875440.0,000600000002211B2AF96579,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000600000002211B,0x000100000000001D,,,,0,2,False,True,0.5,False,000600000002211B2AF96579,,False,False,False,False,0
00070000000082bd027e6ab6,,,,,,,,,,,,,,12/26/22 17:17,739932920.0,00070000000082BD027E6AB6,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x00070000000082BD,0x000100000000001D,,,,0,2,False,True,0.5,False,00070000000082BD027E6AB6,,False,False,False,False,0
0007000000019d181990e782,,,,,,,,,,,,,,12/29/22 0:36,754149160.0,0007000000019D181990E782,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0007000000019D18,0x000100000000001D,,,,0,2,False,True,0.5,False,0007000000019D181990E782,,False,False,False,False,0
0007000000019d2577e851b2,,,,,,,,,,,,,,12/29/22 0:36,754149592.0,0007000000019D2577E851B2,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0007000000019D25,0x000100000000001D,,,,0,2,False,True,0.5,False,0007000000019D2577E851B2,,False,False,False,False,0
000700000001c89105340675,,,,,,,,,,,,,,12/27/22 14:55,751841048.0,000700000001C89105340675,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x000700000001C891,0x000100000000001D,,,,0,2,False,True,0.5,False,000700000001C89105340675,,False,False,False,False,0
000700000001e5a30d96d94e,,,,,,,,,,,,,,12/29/22 22:08,758364808.0,000700000001E5A30D96D94E,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000700000001E5A3,0x000100000000001D,,,,0,2,False,True,0.5,False,000700000001E5A30D96D94E,,False,False,False,False,0
000700000001e5a579eafbb4,,,,,,,,,,,,,,12/29/22 22:08,758365672.0,000700000001E5A579EAFBB4,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000700000001E5A5,0x000100000000001D,,,,0,2,False,True,0.5,False,000700000001E5A579EAFBB4,,False,False,False,False,0
00070000000214a07a41737e,,,,,,,,,,,,,,12/29/22 22:26,760868328.0,00070000000214A07A41737E,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00070000000214A0,0x000100000000001D,,,,0,2,False,True,0.5,False,00070000000214A07A41737E,,False,False,False,False,0
00070000000221191a969827,,,,,,,,,,,,,,12/29/22 22:26,760875008.0,00070000000221191A969827,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0007000000022119,0x000100000000001D,,,,0,2,False,True,0.5,False,00070000000221191A969827,,False,False,False,False,0
000800000000811e5e605c8c,,,,,,,,,,,,,,12/26/22 14:08,733577848.0,000800000000811E5E605C8C,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x000800000000811E,0x000100000000001D,,,,0,2,False,True,0.5,False,000800000000811E5E605C8C,,False,False,False,False,0
0008000000019d16204e9f9e,,,,,,,,,,,,,,12/29/22 0:36,754148728.0,0008000000019D16204E9F9E,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0008000000019D16,0x000100000000001D,,,,0,2,False,True,0.5,False,0008000000019D16204E9F9E,,False,False,False,False,0
000800000001a7de4f27240e,,,,,,,,,,,,,,12/29/22 0:36,754151856.0,000800000001A7DE4F27240E,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000800000001A7DE,0x000100000000001D,,,,0,2,False,True,0.5,False,000800000001A7DE4F27240E,,False,False,False,False,0
000800000001d92c5e1dea66,,,,,,,,,,,,,,12/29/22 21:50,755532928.0,000800000001D92C5E1DEA66,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x000800000001D92C,0x000100000000001D,,,,0,2,False,True,0.5,False,000800000001D92C5E1DEA66,,False,False,False,False,0
000800000002138b6a783ce6,,,,,,,,,,,,,,12/29/22 22:26,760864400.0,000800000002138B6A783CE6,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000800000002138B,0x000100000000001D,,,,0,2,False,True,0.5,False,000800000002138B6A783CE6,,False,False,False,False,0
00080000000213b4533abfff,,,,,,,,,,,,,,12/29/22 22:26,760865304.0,00080000000213B4533ABFFF,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00080000000213B4,0x000100000000001D,,,,0,2,False,True,0.5,False,00080000000213B4533ABFFF,,False,False,False,False,0
00080000000213ba59d7103c,,,,,,,,,,,,,,12/29/22 22:26,760865736.0,00080000000213BA59D7103C,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00080000000213BA,0x000100000000001D,,,,0,2,False,True,0.5,False,00080000000213BA59D7103C,,False,False,False,False,0
00080000000213c63c4c6f97,,,,,,,,,,,,,,12/29/22 22:26,760866168.0,00080000000213C63C4C6F97,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00080000000213C6,0x000100000000001D,,,,0,2,False,True,0.5,False,00080000000213C63C4C6F97,,False,False,False,False,0
00080000000213df504e98e6,,,,,,,,,,,,,,12/29/22 22:26,760866600.0,00080000000213DF504E98E6,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00080000000213DF,0x000100000000001D,,,,0,2,False,True,0.5,False,00080000000213DF504E98E6,,False,False,False,False,0
00080000000214477bfd0646,,,,,,,,,,,,,,12/29/22 22:26,760867032.0,00080000000214477BFD0646,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0008000000021447,0x000100000000001D,,,,0,2,False,True,0.5,False,00080000000214477BFD0646,,False,False,False,False,0
000800000002148a3d8dcc3b,,,,,,,,,,,,,,12/29/22 22:26,760867464.0,000800000002148A3D8DCC3B,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000800000002148A,0x000100000000001D,,,,0,2,False,True,0.5,False,000800000002148A3D8DCC3B,,False,False,False,False,0
000800000002149f4d689ce1,,,,,,,,,,,,,,12/29/22 22:26,760867896.0,000800000002149F4D689CE1,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000800000002149F,0x000100000000001D,,,,0,2,False,True,0.5,False,000800000002149F4D689CE1,,False,False,False,False,0
00080000000214b578ef1e37,,,,,,,,,,,,,,12/29/22 22:26,760868864.0,00080000000214B578EF1E37,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00080000000214B5,0x000100000000001D,,,,0,2,False,True,0.5,False,00080000000214B578EF1E37,,False,False,False,False,0
00080000000214b859612a93,,,,,,,,,,,,,,12/29/22 22:26,760869296.0,00080000000214B859612A93,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00080000000214B8,0x000100000000001D,,,,0,2,False,True,0.5,False,00080000000214B859612A93,,False,False,False,False,0
00080000000214bc108ce9ad,,,,,,,,,,,,,,12/29/22 22:26,760869728.0,00080000000214BC108CE9AD,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00080000000214BC,0x000100000000001D,,,,0,2,False,True,0.5,False,00080000000214BC108CE9AD,,False,False,False,False,0
00080000000214cb46fc78a9,,,,,,,,,,,,,,12/29/22 22:26,760870160.0,00080000000214CB46FC78A9,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00080000000214CB,0x000100000000001D,,,,0,2,False,True,0.5,False,00080000000214CB46FC78A9,,False,False,False,False,0
00080000000214e0688b64a8,,,,,,,,,,,,,,12/29/22 22:26,760870592.0,00080000000214E0688B64A8,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00080000000214E0,0x000100000000001D,,,,0,2,False,True,0.5,False,00080000000214E0688B64A8,,False,False,False,False,0
000800000002172c6912052a,,,,,,,,,,,,,,12/29/22 22:26,760871456.0,000800000002172C6912052A,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x000800000002172C,0x000100000000001D,,,,0,2,False,True,0.5,False,000800000002172C6912052A,,False,False,False,False,0
00080000000218d05f26412a,,,,,,,,,,,,,,12/29/22 22:26,760872752.0,00080000000218D05F26412A,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x00080000000218D0,0x000100000000001D,,,,0,2,False,True,0.5,False,00080000000218D05F26412A,,False,False,False,False,0
0008000000022025353ebccd,,,,,,,,,,,,,,12/29/22 22:26,760874144.0,0008000000022025353EBCCD,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0008000000022025,0x000100000000001D,,,,0,2,False,True,0.5,False,0008000000022025353EBCCD,,False,False,False,False,0
000800000002212527e1f21a,,,,,,,,,,,,,,12/29/22 22:26,760876304.0,000800000002212527E1F21A,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0008000000022125,0x000100000000001D,,,,0,2,False,True,0.5,False,000800000002212527E1F21A,,False,False,False,False,0
0008000000022d0a0da21931,,,,,,,,,,,,,,12/29/22 22:26,760878992.0,0008000000022D0A0DA21931,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0008000000022D0A,0x000100000000001D,,,,0,2,False,True,0.5,False,0008000000022D0A0DA21931,,False,False,False,False,0
0008000000022dda55a26348,,,,,,,,,,,,,,12/29/22 22:26,760879424.0,0008000000022DDA55A26348,,Basic_Info_Changed / Content_Indexed_Attr_Changed / File_Renamed_New,Normal,Directory,,0x0008000000022DDA,0x000100000000001D,,,,0,2,False,True,0.5,False,0008000000022DDA55A26348,,False,False,False,False,0
00090000000081234873f026,,,,,,,,,,,,,,12/26/22 17:17,739933688.0,00090000000081234873F026,,Basic_Info_Changed / File_Renamed_New,Normal,Directory / Not_Content_Indexed,,0x0009000000008123,0x000100000000001D,,,,0,2,False,True,0.5,False,00090000000081234873F026,,False,False,False,False,0
