mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_max_depth,param_max_features,param_min_samples_leaf,param_min_samples_split,param_n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
16.422037839889526,0.5864277015875549,0.35288243293762206,0.13327317602538052,10,log2,2,5,300,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 300}",0.7692307692307693,0.028985507246376812,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.48845665161937407,0.2796072944511373,41,0.7950819672131147,0.7545638945233266,0.6733870967741935,0.7094339622641509,0.5828970331588132,0.7030727907867197,0.07277491321010206
9.690582513809204,0.2696054374745621,0.15541043281555175,0.02444784426212565,20,sqrt,5,20,200,"{'max_depth': 20, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",0.7368421052631579,0.05063291139240506,0.38461538461538464,0.46153846153846156,0.8048780487804879,0.48770138231797944,0.27018963977221255,42,0.7918367346938775,0.8752941176470588,0.8048192771084337,0.704119850187266,0.7952380952380952,0.7942616149749462,0.054424446779273945
9.627297306060791,0.2985708974392114,0.13939032554626465,0.017492173570333315,,sqrt,5,20,200,"{'max_depth': None, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 20, 'n_estimators': 200}",0.7368421052631579,0.05063291139240506,0.38461538461538464,0.46153846153846156,0.8048780487804879,0.48770138231797944,0.27018963977221255,42,0.7918367346938775,0.8752941176470588,0.8048192771084337,0.704119850187266,0.7952380952380952,0.7942616149749462,0.054424446779273945
21.631315612792967,0.4586205218584739,0.38619041442871094,0.10091999037734133,10,sqrt,2,10,300,"{'max_depth': 10, 'max_features': 'sqrt', 'min_samples_leaf': 2, 'min_samples_split': 10, 'n_estimators': 300}",0.7692307692307693,0.014598540145985401,0.3924050632911392,0.4645161290322581,0.7901234567901234,0.4861747916980551,0.2843066999175817,44,0.7950819672131147,0.8815165876777251,0.6733870967741935,0.7094339622641509,0.7952380952380952,0.7709315418334558,0.07307526941943168
11.8957284450531,0.8322284796282213,0.19219374656677246,0.026067021399817748,10,log2,2,5,200,"{'max_depth': 10, 'max_features': 'log2', 'min_samples_leaf': 2, 'min_samples_split': 5, 'n_estimators': 200}",0.7692307692307693,0.014598540145985401,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.4855792581992958,0.28435455891708517,45,0.7950819672131147,0.7545638945233266,0.6733870967741935,0.7094339622641509,0.5818815331010453,0.7028696907751661,0.07311065850286153
12.53287091255188,0.4088117399714293,0.34306836128234863,0.0722871296793958,,log2,5,10,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 300}",0.75,0.028985507246376812,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.48461049777322024,0.27582532480396915,46,0.7918367346938775,0.8773584905660378,0.7933491686460807,0.7094339622641509,0.7952380952380952,0.7934432902816484,0.05311334905142254
12.436658143997192,0.247628898475165,0.2873668670654297,0.0466803291771845,,log2,5,5,300,"{'max_depth': None, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.75,0.028985507246376812,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.48461049777322024,0.27582532480396915,46,0.7918367346938775,0.8773584905660378,0.7933491686460807,0.7094339622641509,0.7952380952380952,0.7934432902816484,0.05311334905142254
10.563382196426392,0.25750344637247335,0.20551786422729493,0.05827931507643278,15,sqrt,5,10,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 10, 'n_estimators': 200}",0.75,0.028985507246376812,0.389937106918239,0.46153846153846156,0.7901234567901234,0.4841169064986402,0.2759920432339651,48,0.7918367346938775,0.8794326241134752,0.7933491686460807,0.7094339622641509,0.7952380952380952,0.7938581169911358,0.05377115123440988
10.565782833099366,0.42694934124359807,0.16128959655761718,0.014976949012673298,15,sqrt,5,5,200,"{'max_depth': 15, 'max_features': 'sqrt', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 200}",0.75,0.028985507246376812,0.389937106918239,0.46153846153846156,0.7901234567901234,0.4841169064986402,0.2759920432339651,48,0.7918367346938775,0.8794326241134752,0.7933491686460807,0.7094339622641509,0.7952380952380952,0.7938581169911358,0.05377115123440988
13.430096435546876,0.4475746578223891,0.3890775203704834,0.1680759409702633,15,log2,5,5,300,"{'max_depth': 15, 'max_features': 'log2', 'min_samples_leaf': 5, 'min_samples_split': 5, 'n_estimators': 300}",0.75,0.014598540145985401,0.3924050632911392,0.46153846153846156,0.7901234567901234,0.481733104353142,0.28059713482913734,50,0.7918367346938775,0.8773584905660378,0.7106382978723405,0.7094339622641509,0.7933491686460807,0.7765233308084974,0.06249345491729474
