lf_lsn,eventtime,lf_event,lf_detail,filename,filepath,lf_creation_time,lf_modified_time,lf_mft_modified_time,lf_accessed_time,lf_redo,lf_target_vcn,lf_cluster_index,case_id,eventtime_dt,merge_key,usn_usn,usn_event_info,usn_source_info,usn_file_attribute,usn_carving_flag,usn_file_reference_number,usn_parent_file_reference_number,source,time_diff_seconds,is_tunneling,is_timestomped,suspected_tool
10050651056.0,12/26/23 0:05:12,Time Reversal Event,ModifiedTime : 2023-12-26 00:05:12 -> 2010-10-11 14:08:00(Zero in 100-nanoseconds),WinHex.exe,\Users\blueangel\AppData\Local\Temp\RarSFX1\WinHex.exe,,,,,Update Resident Value,0x2FFD,4.0,3,2023-12-26 00:05:12,\Users\blueangel\AppData\Local\Temp\RarSFX1\WinHex.exe|WinHex.exe,1715821592.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000BFF6,0x000F0000000071DC,both,0.0,False,0,Unknown
10050652009.0,12/26/23 0:05:12,Time Reversal Event,ModifiedTime : 2023-12-26 00:05:12 -> 2010-10-11 14:08:00(Zero in 100-nanoseconds),winhex.hlp,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex.hlp,,,,,Update Resident Value,0x2FFE,2.0,3,2023-12-26 00:05:12,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex.hlp|winhex.hlp,1715821992.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000BFF9,0x000F0000000071DC,both,0.0,False,0,Unknown
10050652841.0,12/26/23 0:05:12,Time Reversal Event,ModifiedTime : 2023-12-26 00:05:12 -> 2010-10-11 14:08:00(Zero in 100-nanoseconds),winhex-d.cnt,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex-d.cnt,,,,,Update Resident Value,0x2FFE,4.0,3,2023-12-26 00:05:12,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex-d.cnt|winhex-d.cnt,1715822416.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000BFFA,0x000F0000000071DC,both,0.0,False,0,Unknown
10050653667.0,12/26/23 0:05:12,Time Reversal Event,ModifiedTime : 2023-12-26 00:05:12 -> 2010-10-11 14:08:00(Zero in 100-nanoseconds),winhex-d.hlp,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex-d.hlp,,,,,Update Resident Value,0x2FFE,6.0,3,2023-12-26 00:05:12,\Users\blueangel\AppData\Local\Temp\RarSFX1\winhex-d.hlp|winhex-d.hlp,1715822856.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000BFFB,0x000F0000000071DC,both,0.0,False,0,Unknown
10050654512.0,12/26/23 0:05:12,Time Reversal Event,ModifiedTime : 2023-12-26 00:05:12 -> 2010-10-11 14:08:00(Zero in 100-nanoseconds),zlib1.dll,\Users\blueangel\AppData\Local\Temp\RarSFX1\zlib1.dll,,,,,Update Resident Value,0x3000,0.0,3,2023-12-26 00:05:12,\Users\blueangel\AppData\Local\Temp\RarSFX1\zlib1.dll|zlib1.dll,1715823272.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000C000,0x000F0000000071DC,both,0.0,False,0,Unknown
10050655346.0,12/26/23 0:05:13,Time Reversal Event,ModifiedTime : 2023-12-26 00:05:13 -> 2010-10-11 17:11:16(Zero in 100-nanoseconds),WinHex.ico,\Users\blueangel\AppData\Local\Temp\RarSFX1\WinHex.ico,,,,,Update Resident Value,0x3000,4.0,3,2023-12-26 00:05:13,\Users\blueangel\AppData\Local\Temp\RarSFX1\WinHex.ico|WinHex.ico,1715823672.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x000200000000C002,0x000F0000000071DC,both,0.0,False,0,Unknown
10050816547.0,12/26/23 0:05:36,Time Reversal Event,CreationTime : 2023-12-26 00:05:36 -> 2023-12-19 15:14:31(same as TransportSecurity/ Cookies-journal/ NetworkDataMigrated/ Network Persistent State~RF4ab50.TMP/ TransportSecurity~RF3c610.TMP),3a6e8767-00d0-4224-921c-268883f7770c.tmp,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Network\3a6e8767-00d0-4224-921c-268883f7770c.tmp,,,,,Update Resident Value,0x801,0.0,3,2023-12-26 00:05:36,\Users\blueangel\AppData\Roaming\Microsoft\Teams\Network\3a6e8767-00d0-4224-921c-268883f7770c.tmp|3a6e8767-00d0-4224-921c-268883f7770c.tmp,1715892368.0,Basic_Info_Changed,Normal,Archive,,0x0007000000002004,0x0008000000012270,both,0.0,False,0,Unknown
10051030185.0,12/26/23 0:06:02,Time Reversal Event,CreationTime : 2023-12-26 00:06:02 -> 2022-12-16 18:20:00(same as f18460fded109990.customDestinations-ms~RF5a6d6.TMP),V6Q7NAQC2B16A2FMOZHG.temp,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\V6Q7NAQC2B16A2FMOZHG.temp,,,,,Update Resident Value,0x3004,2.0,3,2023-12-26 00:06:02,\Users\blueangel\AppData\Roaming\Microsoft\Windows\Recent\CustomDestinations\V6Q7NAQC2B16A2FMOZHG.temp|V6Q7NAQC2B16A2FMOZHG.temp,1715993408.0,Basic_Info_Changed,Normal,Archive,,0x001000000000C011,0x000500000001A277,both,0.0,False,0,Unknown
10051046736.0,12/26/23 0:06:03,Time Reversal Event,CreationTime : 2023-12-26 00:06:03 -> 2022-12-16 17:14:37(same as Local State~RF366ba.TMP),8aaa6312-0faa-4542-87c0-b403c487f180.tmp,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\8aaa6312-0faa-4542-87c0-b403c487f180.tmp,,,,,Update Resident Value,0x3005,0.0,3,2023-12-26 00:06:03,\Users\blueangel\AppData\Local\Microsoft\Edge\User Data\8aaa6312-0faa-4542-87c0-b403c487f180.tmp|8aaa6312-0faa-4542-87c0-b403c487f180.tmp,1716001904.0,Basic_Info_Changed,Normal,Archive,,0x000200000000C014,0x000100000001A4E7,both,0.0,False,0,Unknown
10052241449.0,12/26/23 0:09:54,Time Reversal Event,ModifiedTime : 2023-12-26 00:09:54 -> 2023-12-26 00:08:17/ MFTModifiedTime : 2023-12-26 00:09:54 -> 2023-12-26 00:08:17,WmiApRpl.h,\Windows\INF\WmiApRpl\WmiApRpl.h,,,,,Update Resident Value,0x8E8,4.0,3,2023-12-26 00:09:54,\Windows\INF\WmiApRpl\WmiApRpl.h|WmiApRpl.h,1716540112.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten,Normal,Archive,,0x00150000000023A2,0x000700000000212E,both,0.0,False,0,Unknown
10052752194.0,12/26/23 0:13:47,Time Reversal Event,ModifiedTime : 2023-12-26 00:13:47 -> 2023-12-25 16:23:13/ MFTModifiedTime : 2023-12-26 00:13:47 -> 2023-12-25 16:32:20,Microsoft-Desktop-Provisioning-Sequence.dat,\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat,,,,,Update Resident Value,0x2FA9,2.0,3,2023-12-26 00:13:47,\ProgramData\Microsoft\Provisioning\Microsoft-Desktop-Provisioning-Sequence.dat|Microsoft-Desktop-Provisioning-Sequence.dat,1716658632.0,File_Created / Basic_Info_Changed / Data_Added / Data_Overwritten / Access_Right_Changed,Normal,Archive / Not_Content_Indexed,,0x002000000000BEA5,0x00010000000005B6,both,0.0,False,0,Unknown
